01/27/17			Hourly Breakdown of Renewable Resources (MW)														
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL						
	1		987		183		179		374		1052		0		0		
	2		987		180		179		376		1290		0		0		
	3		986		184		179		376		1232		0		0		
	4		986		184		179		376		1150		0		0		
	5		987		179		179		377		953		0		0		
	6		987		183		178		405		989		0		0		
	7		987		187		180		460		918		0		0		
	8		987		197		178		494		1003		1506		64		
	9		987		205		176		441		1126		4981		312		
	10		987		208		180		428		1049		6846		383		
	11		987		208		181		424		1119		7715		383		
	12		987		207		180		325		1350		7587		385		
	13		986		210		181		322		1218		7621		386		
	14		986		209		182		326		816		7733		382		
	15		985		209		184		352		665		7393		368		
	16		986		210		184		426		560		5629		314		
	17		986		209		182		438		491		1864		101		
	18		986		210		182		482		403		0		0		
	19		986		210		179		483		463		0		0		
	20		986		206		179		482		404		0		0		
	21		987		202		179		446		388		0		0		
	22		987		196		179		440		335		0		0		
	23		986		190		179		429		287		0		0		
	24		985		185		179		379		280		0		0		
																	
																	
			Hourly Breakdown of Total Production by Resource Type (MW)														
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO							
	1		2775		1666		8838		6493		3616						
	2		3013		1664		7821		6420		3637						
	3		2957		1669		7603		6372		3583						
	4		2876		1668		7837		6156		3594						
	5		2676		1667		8117		6403		3972						
	6		2742		1667		8569		7436		4062						
	7		2733		1668		9840		8406		4438						
	8		4429		1667		9503		8262		4395						
	9		8228		1669		8051		5912		3883						
	10		10082		1670		7121		4413		3554						
	11		11017		1669		6701		3614		3335						
	12		11021		1669		6390		3326		3290						
	13		10924		1667		6135		3270		3111						
	14		10635		1666		6165		3318		3216						
	15		10157		1667		6346		3648		3220						
	16		8307		1679		7446		4310		3655						
	17		4271		1734		9025		7114		3970						
	18		2262		1877		11041		8817		4551						
	19		2321		2057		11646		9066		4618						
	20		2256		2212		11226		9175		4571						
	21		2202		2240		11169		8767		4444						
	22		2136		2253		10284		8899		4209						
	23		2070		2262		9448		8337		4030						
	24		2009		2269		8692		7453		4065						
