06/07/17			Hourly Breakdown of Renewable Resources (MW)														
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL						
	1		977		249		174		444		3241		0		0		
	2		978		246		175		444		3123		0		0		
	3		977		246		176		431		3145		0		0		
	4		978		247		176		435		2863		0		0		
	5		978		250		175		435		2628		0		0		
	6		978		253		173		535		2350		8		0		
	7		979		257		173		571		1897		1427		12		
	8		978		243		172		560		1520		4853		126		
	9		974		234		172		515		1150		7143		304		
	10		970		232		171		484		917		8213		349		
	11		970		233		171		480		833		8671		354		
	12		952		235		171		482		977		9054		403		
	13		936		237		173		484		1196		9182		405		
	14		922		238		175		485		1608		9176		415		
	15		922		237		177		499		1970		9021		412		
	16		935		243		177		499		2174		8479		398		
	17		937		249		174		518		2217		7548		325		
	18		938		254		171		578		2248		6034		288		
	19		947		259		172		620		2239		3126		259		
	20		967		260		172		612		2173		526		49		
	21		969		262		171		602		2348		0		11		
	22		968		260		172		585		2480		0		3		
	23		968		253		171		553		2866		0		0		
	24		970		250		171		529		2951		0		0		
																	
																	
			Hourly Breakdown of Total Production by Resource Type (MW)														
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO							
	1		5018		1128		5294		8005		4594						
	2		4966		1128		4197		8182		4687						
	3		4975		1128		3727		8224		4643						
	4		4698		1127		3684		8456		4575						
	5		4466		1128		3603		8673		4660						
	6		4296		1128		3938		8850		4754						
	7		5316		1128		4558		8467		4585						
	8		8452		1128		4134		7284		4515						
	9		10493		1128		4493		5706		4531						
	10		11337		1128		4218		5513		4565						
	11		11713		1128		4672		5220		4670						
	12		12274		1128		4825		4861		4657						
	13		12613		1128		5088		4506		4602						
	14		13019		1127		5446		4394		4624						
	15		13238		1127		5664		4601		4661						
	16		12905		1127		5916		5378		4662						
	17		11968		1126		7249		5257		4781						
	18		10511		1127		8683		5494		4864						
	19		7621		1127		9126		7451		5351						
	20		4759		1127		10548		8546		5626						
	21		4363		1128		10694		9158		5442						
	22		4468		1128		9884		9090		5233						
	23		4811		1130		8295		8487		4765						
	24		4871		1130		6421		8166		4627						
