12/15/20			Hourly Breakdown of Renewable Resources (MW)														
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL						
	1		903		249		210		157		1645		0		0		
	2		903		249		210		155		1934		0		0		
	3		904		252		210		157		1418		0		0		
	4		904		254		210		158		1090		0		0		
	5		904		256		210		158		1112		0		0		
	6		906		255		209		169		1210		0		0		
	7		906		253		208		226		1315		14		0		
	8		905		248		208		226		1288		1938		0		
	9		904		260		208		195		1185		5942		0		
	10		906		259		212		156		1292		7441		0		
	11		906		259		212		110		1381		7778		28		
	12		903		257		211		101		1311		7919		29		
	13		901		260		211		101		1325		8037		29		
	14		900		264		213		105		1317		7842		29		
	15		900		265		212		147		1171		7302		29		
	16		897		268		213		145		1000		4370		29		
	17		898		272		208		193		910		492		29		
	18		904		272		211		202		928		0		14		
	19		904		275		210		213		745		0		0		
	20		902		278		212		215		681		0		0		
	21		901		279		211		198		618		0		0		
	22		901		283		211		156		586		0		0		
	23		901		281		211		155		537		0		0		
	24		901		280		211		155		502		0		0		
																	
																	
			Hourly Breakdown of Total Production by Resource Type (MW)														
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO							
	1		3116		1099		8659		8394		804						
	2		3439		1098		8041		7969		720						
	3		2944		1097		7908		8113		732						
	4		2604		1098		7975		8369		728						
	5		2616		1098		8362		8494		809						
	6		2720		1097		9753		8164		1113						
	7		2901		1098		11129		8275		1559						
	8		4630		1101		11088		7926		1520						
	9		8540		1111		9010		6456		1001						
	10		10226		1121		7791		5145		804						
	11		10662		1132		7047		4522		797						
	12		10724		1113		6577		4394		765						
	13		10864		1096		6472		4397		723						
	14		10699		1097		6592		4369		737						
	15		10078		1098		7246		4690		797						
	16		7157		1113		8632		6894		906						
	17		3100		1096		12035		8740		1564						
	18		2523		1096		14751		8746		2037						
	19		2337		1097		15123		9029		1872						
	20		2269		1096		14766		8943		1786						
	21		2195		1097		14276		8917		1557						
	22		2123		1099		13450		9057		1185						
	23		2068		1097		12376		8493		974						
	24		2031		1098		10959		8454		826						
