11/04/18			Hourly Breakdown of Renewable Resources (MW)														
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL						
	1		969		307		223		137		245		0		0		
	2		969		300		238		138		110		0		0		
	3		969		302		239		139		62		0		0		
	4		969		297		239		137		76		0		0		
	5		970		288		239		137		110		0		0		
	6		971		290		239		139		170		0		0		
	7		971		301		239		176		161		352		0		
	8		970		301		227		225		111		2410		0		
	9		968		296		226		185		258		4875		0		
	10		966		300		226		104		506		6183		0		
	11		963		300		226		97		681		6790		64		
	12		961		299		227		99		840		6936		198		
	13		959		295		227		98		1016		6947		167		
	14		958		298		227		135		1293		6357		72		
	15		957		296		227		142		1823		5407		0		
	16		955		297		227		148		2664		3436		0		
	17		952		297		227		224		2788		628		0		
	18		952		297		227		370		2647		0		0		
	19		954		298		227		378		2648		0		0		
	20		956		299		226		378		2661		0		0		
	21		957		294		226		249		2747		0		0		
	22		959		298		225		192		2999		0		0		
	23		961		288		225		191		3193		0		0		
	24		963		285		225		144		3097		0		0		
																	
																	
			Hourly Breakdown of Total Production by Resource Type (MW)														
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO							
	1		1881		2256		7621		7764		1695						
	2		1755		2257		7141		7793		1510						
	3		742		2257		7795		7577		1455						
	4		1718		2258		6590		7503		1480						
	5		1744		2259		6254		7851		1486						
	6		1809		2261		6418		7967		1575						
	7		2200		2261		6397		7918		1688						
	8		4244		2259		5528		7463		1498						
	9		6808		2259		4137		6871		1432						
	10		8285		2259		3284		6530		1433						
	11		9121		2257		3101		5986		1382						
	12		9560		2255		2802		5975		1413						
	13		9709		2253		2767		6215		1443						
	14		9340		2252		3202		6708		1539						
	15		8852		2253		4086		7003		1464						
	16		7727		2253		5628		7244		1635						
	17		5116		2254		8009		8085		2031						
	18		4493		2255		9157		9312		2127						
	19		4505		2256		8645		9940		2129						
	20		4520		2256		8283		9504		2115						
	21		4473		2256		7940		8951		1992						
	22		4673		2256		7045		8496		1753						
	23		4858		2256		5826		8089		1577						
	24		4714		2256		4857		8047		1534						
