01/10/18			Hourly Breakdown of Renewable Resources (MW)														
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL						
	1		951		286		210		277		3079		0		0		
	2		952		287		211		276		3226		0		0		
	3		953		289		210		278		2901		0		0		
	4		955		289		210		271		2775		0		0		
	5		955		289		210		274		2972		0		0		
	6		954		290		209		367		2884		0		0		
	7		953		296		201		467		2828		0		0		
	8		931		297		187		474		2769		805		0		
	9		934		301		183		475		2915		3227		0		
	10		934		304		184		404		3055		4738		86		
	11		939		304		186		322		2723		5677		251		
	12		936		301		186		322		2748		5886		339		
	13		933		302		193		326		2852		5956		351		
	14		943		300		191		326		2845		5674		351		
	15		948		303		196		331		2893		4823		251		
	16		948		303		199		333		2827		2950		172		
	17		950		307		202		443		2628		561		0		
	18		952		303		201		526		2488		0		0		
	19		953		304		203		528		2716		0		0		
	20		953		302		202		511		2975		0		0		
	21		954		300		199		488		2637		0		0		
	22		955		296		204		486		1943		0		0		
	23		956		286		206		371		1325		0		0		
	24		954		285		207		346		1316		0		0		
																	
																	
			Hourly Breakdown of Total Production by Resource Type (MW)														
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO							
	1		4803		2259		4174		7764		1958						
	2		4952		2257		4113		7037		1798						
	3		4631		2257		3934		7112		1816						
	4		4500		2258		3822		7342		1821						
	5		4700		2258		3982		7476		1927						
	6		4704		2259		4920		7611		2385						
	7		4745		2258		5494		9458		2429						
	8		5463		2259		5522		10027		2477						
	9		8035		2261		4822		8461		2363						
	10		9705		2262		4733		7486		1954						
	11		10402		2261		4402		7037		1842						
	12		10718		2261		4333		6298		1697						
	13		10913		2261		4679		5930		1714						
	14		10630		2261		4961		5777		1784						
	15		9745		2265		5232		6259		1704						
	16		7732		2265		5734		7553		2116						
	17		5091		2263		6966		9035		2655						
	18		4470		2263		8305		10086		3232						
	19		4704		2264		8197		10546		3076						
	20		4943		2264		7801		10412		2823						
	21		4578		2265		7836		10153		2675						
	22		3884		2265		7296		10369		2471						
	23		3144		2266		6661		9945		2264						
	24		3108		2267		5544		9387		2172						
