05/05/19			Hourly Breakdown of Renewable Resources (MW)														
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL						
	1		881		356		216		486		3214		0		0		
	2		880		356		216		477		3314		0		0		
	3		882		355		217		473		3667		0		0		
	4		881		356		217		475		3463		0		0		
	5		881		356		217		477		3226		0		0		
	6		882		357		217		476		2991		0		0		
	7		881		359		216		494		2894		988		3		
	8		883		361		217		492		2738		4755		219		
	9		881		361		217		460		2597		7409		425		
	10		879		352		217		420		2511		8008		503		
	11		876		346		216		421		2328		8203		515		
	12		874		350		216		415		2377		8382		517		
	13		873		355		216		422		2774		7996		518		
	14		871		321		216		420		3214		8200		518		
	15		870		314		215		419		3418		8388		519		
	16		869		315		215		415		3647		8248		517		
	17		869		331		216		485		3465		7370		506		
	18		869		354		217		476		3242		5968		449		
	19		870		348		217		556		3349		2871		266		
	20		872		320		217		634		3113		230		0		
	21		876		324		217		603		3213		0		0		
	22		877		328		217		596		3321		0		0		
	23		879		341		217		478		3226		0		0		
	24		879		362		217		475		3105		0		0		
																	
																	
			Hourly Breakdown of Total Production by Resource Type (MW)														
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO							
	1		5153		2278		3514		5626		4494						
	2		5243		2277		2840		5286		4465						
	3		4712		2278		3531		4662		4300						
	4		5392		2279		2609		4721		4111						
	5		5157		2278		2501		4902		4199						
	6		4923		2278		2583		5351		4067						
	7		5835		2279		2416		4594		4141						
	8		9665		2279		1609		2156		3646						
	9		12350		2277		1365		36		3404						
	10		12890		2279		1562		-1057		3168						
	11		12905		2278		1596		-1719		3222						
	12		13131		2276		1591		-2257		3163						
	13		13154		2276		1548		-2407		3196						
	14		13760		2276		1403		-2731		3115						
	15		14143		2275		1307		-2674		3244						
	16		14226		2275		1856		-2634		3472						
	17		13242		2275		2696		-1600		3670						
	18		11575		2275		3415		877		3855						
	19		8477		2275		4457		3627		4481						
	20		5386		2276		5768		6094		4966						
	21		5233		2276		5845		7210		4831						
	22		5339		2276		5739		6494		4738						
	23		5141		2276		5270		5705		4609						
	24		5038		2277		4405		5270		4403						
