11/05/18			Hourly Breakdown of Renewable Resources (MW)														
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL						
	1		964		283		227		143		3078		0		0		
	2		964		284		228		137		2577		0		0		
	3		963		284		228		102		2486		0		0		
	4		964		284		228		102		2424		0		0		
	5		964		283		228		138		2264		0		0		
	6		942		284		228		147		2095		0		0		
	7		943		293		228		222		2341		477		0		
	8		945		291		225		232		2541		3887		59		
	9		944		293		221		196		2591		6847		298		
	10		940		294		223		169		2409		7645		446		
	11		939		296		233		168		2362		8160		452		
	12		937		295		235		170		2098		8064		445		
	13		938		295		236		169		1799		8094		444		
	14		936		287		235		177		1947		7987		440		
	15		936		276		235		179		2172		7240		403		
	16		937		279		236		178		2187		4601		212		
	17		943		287		237		203		2438		794		6		
	18		951		286		236		241		2862		39		0		
	19		954		292		236		239		2558		36		0		
	20		955		297		237		240		2256		36		0		
	21		955		292		237		206		2059		36		0		
	22		957		296		236		198		1781		36		0		
	23		958		286		236		200		1787		36		0		
	24		958		278		236		161		1742		0		0		
																	
																	
			Hourly Breakdown of Total Production by Resource Type (MW)														
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO							
	1		4695		2256		4500		7421		1589						
	2		4190		2255		4603		7351		1466						
	3		3100		2256		5402		7383		1464						
	4		4002		2256		4669		7207		1464						
	5		3877		2257		5403		7200		1473						
	6		3696		2258		6480		7611		1565						
	7		4504		2259		7950		7024		1840						
	8		8180		2258		6749		5659		1724						
	9		11390		2257		5687		3644		1662						
	10		12126		2257		5414		3226		1661						
	11		12610		2256		5337		3319		1403						
	12		12244		2255		5420		3899		1404						
	13		11975		2254		5545		4393		1411						
	14		12009		2253		5898		4851		1386						
	15		11441		2252		7018		4914		1419						
	16		8630		2252		8885		5973		1823						
	17		4908		2254		11685		7244		2094						
	18		4615		2255		12292		7886		2364						
	19		4315		2256		12031		8239		2361						
	20		4021		2256		11411		8338		2206						
	21		3785		2257		11171		7798		2112						
	22		3504		2258		9745		8057		1957						
	23		3503		2258		8500		7789		1601						
	24		3375		2257		7640		7277		1703						
