05/19/20			Hourly Breakdown of Renewable Resources (MW)														
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL						
	1		896		259		203		357		3766		0		0		
	2		899		264		204		362		3673		0		0		
	3		900		268		200		360		3507		0		0		
	4		899		277		203		359		3523		0		0		
	5		906		277		203		353		3348		0		0		
	6		912		279		201		352		3255		0		0		
	7		915		279		202		359		2775		1590		61		
	8		913		279		203		355		2180		5333		207		
	9		907		282		199		351		1940		7896		245		
	10		906		269		201		348		2125		8116		256		
	11		905		262		206		345		2207		7568		333		
	12		910		263		202		340		2647		7666		375		
	13		924		266		205		335		2749		8187		371		
	14		950		259		212		341		3220		7791		373		
	15		952		272		220		333		3300		6893		372		
	16		877		271		220		319		3421		6474		330		
	17		928		283		219		329		3737		6634		236		
	18		954		284		219		330		3612		6429		230		
	19		953		287		219		333		3732		3837		150		
	20		955		279		219		340		3678		638		4		
	21		958		278		219		338		3665		0		0		
	22		959		272		218		337		3996		0		0		
	23		960		281		218		326		4044		0		0		
	24		961		276		219		323		4552		0		0		
																	
																	
			Hourly Breakdown of Total Production by Resource Type (MW)														
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO							
	1		5481		2273		2932		7688		2344						
	2		5402		2272		2742		7685		1948						
	3		5235		2274		2571		7592		1857						
	4		5261		2275		2399		7506		1821						
	5		5087		2276		2344		7813		2011						
	6		4999		2276		2487		8481		2088						
	7		6181		2273		2871		7382		2275						
	8		9470		2270		3114		4521		1891						
	9		11820		2271		3306		2198		1578						
	10		12221		2272		3122		1681		1409						
	11		11826		2273		3126		1520		1592						
	12		12403		2273		2862		968		1654						
	13		13037		2274		2697		494		1644						
	14		13146		2275		2385		937		1380						
	15		12342		2276		2561		1252		1448						
	16		11912		2277		2688		1838		1452						
	17		12366		2273		3127		1437		1859						
	18		12058		2269		3274		2862		1982						
	19		9511		2270		3691		5950		2449						
	20		6113		2272		4022		9481		2874						
	21		5458		2274		4331		10137		3213						
	22		5782		2274		3828		9828		3085						
	23		5829		2278		3554		9186		2656						
	24		6331		2279		2668		8467		2291						
