10/04/18			Hourly Breakdown of Renewable Resources (MW)														
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL						
	1		958		324		227		181		1708		0		0		
	2		959		322		227		148		1780		0		0		
	3		960		326		227		147		2023		0		0		
	4		959		327		228		147		1974		0		0		
	5		960		333		227		150		2155		0		0		
	6		966		337		227		182		2235		0		0		
	7		968		358		226		189		2118		0		0		
	8		968		361		225		195		1941		1438		0		
	9		967		353		220		194		1696		5151		88		
	10		965		365		221		187		1545		7168		180		
	11		965		349		220		157		1622		7949		203		
	12		963		334		223		153		1565		8128		307		
	13		963		339		226		155		1744		7898		334		
	14		961		339		228		157		2037		7354		358		
	15		961		339		228		189		2272		7432		377		
	16		961		340		231		195		2762		6497		384		
	17		962		341		231		196		2800		4450		305		
	18		958		340		231		195		2956		2088		113		
	19		959		341		231		198		3156		129		0		
	20		961		339		232		241		3109		0		0		
	21		963		338		232		204		2932		0		0		
	22		967		352		232		198		2972		0		0		
	23		969		339		231		194		3474		0		0		
	24		970		325		231		187		3874		0		0		
																	
																	
			Hourly Breakdown of Total Production by Resource Type (MW)														
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO							
	1		3398		2239		8124		8074		1607						
	2		3436		2238		7801		7520		1559						
	3		2723		2240		8333		7044		1535						
	4		3635		2240		7436		6789		1518						
	5		3825		2239		7461		6898		1571						
	6		3947		2241		7506		7986		1687						
	7		3859		2240		8513		9092		2008						
	8		5128		2240		8932		8419		2129						
	9		8669		2242		7834		6433		1853						
	10		10631		2243		7203		5430		1791						
	11		11465		2244		7059		5125		1729						
	12		11673		2240		7389		4695		1718						
	13		11659		2239		7407		4911		1607						
	14		11434		2241		7525		5119		1576						
	15		11798		2236		7206		5283		1549						
	16		11370		2235		7541		5670		1613						
	17		9285		2236		8765		6807		1760						
	18		6881		2238		9533		8542		1974						
	19		5014		2237		10244		9502		2651						
	20		4882		2236		10669		9822		2699						
	21		4669		2236		10340		9684		2479						
	22		4721		2237		9062		9719		2225						
	23		5207		2240		7447		9012		1872						
	24		5587		2237		6709		7639		1679						
