10/21/17			Hourly Breakdown of Renewable Resources (MW)														
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL						
	1		1007		316		197		209		3467		0		0		
	2		1007		320		197		209		3747		0		0		
	3		1007		318		197		209		3726		0		0		
	4		1006		320		197		209		3679		0		0		
	5		1006		320		197		209		3369		0		0		
	6		1007		322		197		212		3032		0		0		
	7		1009		322		197		399		2278		0		0		
	8		1001		321		198		405		1568		820		0		
	9		976		318		198		266		1372		4604		58		
	10		994		319		202		290		1050		7373		289		
	11		993		320		197		289		832		8090		364		
	12		992		318		184		252		775		8057		366		
	13		987		316		186		238		747		8028		355		
	14		984		321		198		238		752		8284		352		
	15		981		319		202		248		755		8222		350		
	16		979		318		201		252		740		7684		339		
	17		980		317		201		300		716		5567		279		
	18		982		315		203		435		569		1512		50		
	19		984		310		204		477		677		17		0		
	20		985		310		203		478		772		0		0		
	21		986		308		197		442		669		0		0		
	22		986		308		204		331		612		0		0		
	23		986		308		204		231		466		0		0		
	24		977		308		204		207		337		0		0		
																	
																	
			Hourly Breakdown of Total Production by Resource Type (MW)														
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO							
	1		4773		2270		5801		6585		2248						
	2		5480		2271		4690		6256		2110						
	3		5457		2271		4586		5994		1991						
	4		5410		2271		4470		5896		1916						
	5		5101		2271		4622		6052		1974						
	6		4769		2272		4952		6299		2286						
	7		4204		2273		6074		6618		2350						
	8		4313		2273		6612		6329		2391						
	9		7792		2274		4852		5379		2051						
	10		10516		2274		3470		4206		1930						
	11		11087		2273		3367		3816		1899						
	12		10946		2270		3716		3326		1878						
	13		10859		2271		4138		2868		1855						
	14		11129		2272		3523		3082		1902						
	15		11077		2272		3874		3308		1867						
	16		10513		2271		4644		3807		1890						
	17		8359		2273		5985		5419		2084						
	18		4065		2273		8843		7450		2531						
	19		2669		2274		10720		8157		2772						
	20		2748		2274		10429		8725		2800						
	21		2602		2273		9765		8867		2834						
	22		2442		2271		9515		8617		2477						
	23		2195		2270		8984		7830		2631						
	24		2035		2270		8519		7121		2390						
