09/20/18			Hourly Breakdown of Renewable Resources (MW)														
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL						
	1		1018		324		239		273		2642		0		0		
	2		1019		323		238		272		2040		0		0		
	3		1019		323		238		272		1636		0		0		
	4		1020		324		238		274		1321		0		0		
	5		1020		330		238		271		999		0		0		
	6		1021		347		238		269		686		0		0		
	7		1023		356		238		222		543		14		0		
	8		1022		361		238		217		476		2051		76		
	9		1009		362		240		214		432		6212		382		
	10		963		366		238		221		493		8211		597		
	11		971		368		238		220		583		8799		623		
	12		972		364		239		218		613		9068		653		
	13		971		368		237		250		431		9048		684		
	14		984		359		238		254		323		8994		684		
	15		982		375		235		258		270		8912		686		
	16		978		375		233		260		267		8438		675		
	17		977		379		234		261		294		7362		634		
	18		979		379		235		330		139		4268		437		
	19		996		379		237		387		114		604		55		
	20		1011		379		239		388		266		0		0		
	21		1013		377		238		353		577		0		0		
	22		1014		377		237		290		630		0		0		
	23		1014		357		237		271		540		0		0		
	24		1016		345		237		270		434		0		0		
																	
																	
			Hourly Breakdown of Total Production by Resource Type (MW)														
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO							
	1		4496		2272		7368		7191		2357						
	2		3892		2270		7242		6995		2172						
	3		2469		2271		8054		6952		2126						
	4		3177		2272		7161		6856		2141						
	5		2858		2272		7485		7231		2164						
	6		2561		2273		8071		8087		2373						
	7		2396		2273		8954		9474		2500						
	8		4441		2273		8557		8882		2555						
	9		8851		2273		6747		7073		2210						
	10		11089		2272		6068		5748		2300						
	11		11802		2271		6179		5382		2278						
	12		12127		2269		6636		5159		2318						
	13		11989		2268		7043		5315		2469						
	14		11836		2266		8047		5602		2540						
	15		11718		2264		8675		6518		2479						
	16		11226		2260		9686		7193		2717						
	17		10141		2261		10768		7870		3250						
	18		6767		2261		12795		9262		3598						
	19		2772		2261		13997		11152		3839						
	20		2283		2262		14135		11589		3707						
	21		2558		2266		13104		11601		3291						
	22		2548		2268		11642		11060		3144						
	23		2419		2268		10757		10021		2659						
	24		2302		2267		9196		9438		2597						
