01/09/19			Hourly Breakdown of Renewable Resources (MW)														
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL						
	1		870		311		227		212		764		0		0		
	2		871		312		228		180		1044		0		0		
	3		876		311		228		185		1049		0		0		
	4		867		316		228		194		823		0		0		
	5		865		322		228		199		489		0		0		
	6		875		326		227		244		532		0		0		
	7		876		323		225		240		688		0		0		
	8		875		311		225		239		646		934		0		
	9		874		329		219		235		571		3810		0		
	10		875		333		219		227		472		5489		78		
	11		872		328		218		233		530		5929		196		
	12		838		318		217		225		379		5861		240		
	13		856		317		217		213		432		5861		311		
	14		874		318		221		223		535		5660		367		
	15		876		316		223		243		594		4752		248		
	16		877		316		222		263		1626		2606		179		
	17		879		316		222		306		2677		477		4		
	18		879		322		222		399		1962		0		0		
	19		880		335		223		363		1431		0		0		
	20		882		333		228		362		998		0		0		
	21		883		332		227		305		1057		0		0		
	22		883		341		228		341		1111		0		0		
	23		884		349		228		295		945		0		0		
	24		885		344		226		251		1283		0		0		
																	
																	
			Hourly Breakdown of Total Production by Resource Type (MW)														
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO							
	1		2384		2265		7821		7238		1609						
	2		2635		2263		7356		6837		1522						
	3		1773		2264		7983		6613		1521						
	4		2428		2264		7237		6583		1556						
	5		2103		2262		7687		7055		1587						
	6		2204		2262		7772		7818		1862						
	7		2352		2261		8580		8926		2384						
	8		3230		2262		9128		8858		2317						
	9		6038		2262		7829		7392		1964						
	10		7693		2262		7186		6179		1613						
	11		8306		2263		6949		5380		1503						
	12		8078		2263		6957		5104		1469						
	13		8207		2262		6795		5210		1391						
	14		8198		2261		6998		5187		1395						
	15		7252		2261		7379		5823		1562						
	16		6089		2261		7379		7286		1721						
	17		4881		2260		7753		8172		2411						
	18		3784		2260		9427		9197		3063						
	19		3232		2260		10283		9529		2766						
	20		2803		2260		10338		9531		2619						
	21		2804		2259		9896		9425		2367						
	22		2904		2259		9027		9399		1942						
	23		2701		2261		8223		8967		1828						
	24		2989		2264		7363		8056		1710						
