06/22/17			Hourly Breakdown of Renewable Resources (MW)														
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL						
	1		958		248		167		487		2409		0		0		
	2		959		245		167		482		2160		0		0		
	3		959		249		165		479		1559		0		0		
	4		958		249		168		477		1469		0		0		
	5		959		250		168		473		1347		0		0		
	6		960		251		168		459		1173		0		0		
	7		961		254		166		510		880		1316		84		
	8		961		259		166		516		628		4654		290		
	9		961		260		166		468		490		7091		448		
	10		961		261		167		466		565		8183		500		
	11		960		261		169		518		544		8773		521		
	12		961		258		167		524		449		9045		552		
	13		961		260		168		532		359		9021		548		
	14		960		259		167		548		292		9124		538		
	15		923		259		167		580		461		8996		536		
	16		907		259		164		610		925		8606		519		
	17		903		260		165		644		1263		7882		483		
	18		905		259		164		641		1544		6590		427		
	19		925		260		167		637		2061		3997		288		
	20		945		260		168		639		2370		1098		54		
	21		950		256		168		593		2783		0		0		
	22		951		255		167		566		3164		0		0		
	23		953		252		166		530		2861		0		0		
	24		956		247		158		518		2552		0		0		
																	
																	
			Hourly Breakdown of Total Production by Resource Type (MW)														
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO							
	1		4020		1133		12108		7816		4313						
	2		4012		1131		10366		7948		4122						
	3		3411		1131		9397		8249		4086						
	4		3321		1130		8971		8040		4066						
	5		3197		1131		9232		7998		4027						
	6		3011		1130		10082		8231		4001						
	7		4171		1131		10362		8185		4105						
	8		7474		1131		9875		7422		4017						
	9		9884		1131		10056		6596		4030						
	10		11103		1131		10544		6610		3966						
	11		11746		1131		10780		6844		4248						
	12		11956		1130		12598		6079		4241						
	13		11849		1129		13992		5829		4095						
	14		11888		1127		15217		5554		4440						
	15		11923		1126		16998		5031		4537						
	16		11990		1125		17860		5122		4668						
	17		11601		1126		18489		5390		4906						
	18		10531		1127		19208		5647		4901						
	19		8335		1127		20357		6199		4852						
	20		5534		1127		21387		6623		5079						
	21		4750		1127		20785		7250		4869						
	22		5102		1127		18174		7892		4719						
	23		4761		1128		15230		7938		4698						
	24		4431		1127		12898		7822		4351						
