02/25/18			Hourly Breakdown of Renewable Resources (MW)														
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL						
	1		999		300		244		219		2429		0		0		
	2		999		300		245		220		2029		0		0		
	3		999		300		244		216		1484		0		0		
	4		998		300		241		218		1081		0		0		
	5		1000		298		242		220		816		0		0		
	6		1000		300		241		254		817		0		0		
	7		1000		305		241		299		721		238		0		
	8		999		303		241		307		666		3501		34		
	9		997		305		240		261		860		7463		209		
	10		998		308		241		260		972		9003		276		
	11		997		325		239		263		974		9056		325		
	12		996		332		238		259		939		8757		379		
	13		994		335		238		222		862		8721		419		
	14		994		337		239		222		799		8839		416		
	15		993		341		237		222		783		8894		412		
	16		994		342		237		241		835		7877		386		
	17		995		342		238		263		1020		4415		225		
	18		997		341		238		280		1365		541		0		
	19		996		343		232		311		1851		0		0		
	20		997		341		233		313		2482		0		0		
	21		997		339		240		312		2618		0		0		
	22		996		334		241		269		2508		0		0		
	23		995		324		241		263		2801		0		0		
	24		996		322		242		261		2499		0		0		
																	
																	
			Hourly Breakdown of Total Production by Resource Type (MW)														
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO							
	1		4191		1143		5214		9843		1833						
	2		3793		1143		5021		9707		1751						
	3		3243		1144		5250		9514		1767						
	4		2838		1144		5406		9693		1795						
	5		2576		1144		5481		10002		1892						
	6		2612		1144		5538		10415		1915						
	7		2804		1144		5746		10589		1982						
	8		6051		1144		4225		9054		1809						
	9		10335		1144		2310		6630		1669						
	10		12058		1144		1758		5025		1563						
	11		12179		1143		1667		4226		1531						
	12		11900		1143		1508		4048		1532						
	13		11791		1143		1721		3626		1549						
	14		11846		1142		1722		3531		1544						
	15		11882		1143		2082		3462		1539						
	16		10912		1143		2768		4549		1534						
	17		7498		1142		4127		7264		1755						
	18		3762		1144		6231		10390		2089						
	19		3733		1144		7699		11315		2236						
	20		4366		1144		7160		11394		2179						
	21		4506		1144		6730		11234		2127						
	22		4348		1144		6735		10532		1882						
	23		4624		1143		5799		9715		1833						
	24		4320		1143		5252		9274		1685						
