01/21/21			Hourly Breakdown of Renewable Resources (MW)														
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL						
	1		908		342		219		86		926		0		0		
	2		908		342		218		83		920		0		0		
	3		908		345		218		83		821		0		0		
	4		908		347		219		83		765		0		0		
	5		908		349		220		83		842		0		0		
	6		908		344		219		97		800		0		0		
	7		908		344		219		155		677		0		0		
	8		906		345		217		168		534		1373		0		
	9		905		346		214		107		336		6236		14		
	10		903		352		214		97		258		8628		91		
	11		905		351		213		100		396		9308		179		
	12		905		352		216		92		393		9148		237		
	13		905		353		218		52		516		9054		64		
	14		905		353		214		54		836		9268		134		
	15		904		351		218		92		1389		9117		129		
	16		905		363		221		100		1752		7027		119		
	17		905		337		222		156		1764		1949		30		
	18		906		338		222		175		1621		2		0		
	19		907		340		222		178		1653		0		0		
	20		905		343		223		178		1648		0		0		
	21		906		343		223		126		1832		0		0		
	22		907		343		223		107		2327		0		0		
	23		907		344		222		106		2340		0		0		
	24		906		343		222		97		1879		0		0		
																	
																	
			Hourly Breakdown of Total Production by Resource Type (MW)														
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO							
	1		2445		2269		6529		8845		550						
	2		2444		2270		6334		8359		546						
	3		2342		2271		6302		8222		470						
	4		2281		2271		6583		7986		473						
	5		2362		2271		6840		8224		503						
	6		2330		2271		7507		8733		677						
	7		2275		2272		8279		9287		1387						
	8		3377		2271		8382		9013		1676						
	9		7927		2270		7151		6581		661						
	10		10497		2270		6025		4699		84						
	11		11426		2271		4984		4163		-157						
	12		11359		2271		4797		3785		-199						
	13		11154		2271		4865		3679		-88						
	14		11727		2271		4883		3405		-106						
	15		12208		2271		4750		3373		43						
	16		10671		2272		5138		4831		359						
	17		5608		2272		7050		8375		1245						
	18		3273		2272		9286		9934		1937						
	19		3262		2272		9569		10215		2000						
	20		3264		2271		9699		9872		1506						
	21		3378		2271		9220		9613		1261						
	22		3845		2271		8360		9575		715						
	23		3904		2272		7614		8873		579						
	24		3431		2272		6406		9201		556						
