03/03/18			Hourly Breakdown of Renewable Resources (MW)														
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL						
	1		995		294		244		204		1819		0		0		
	2		995		294		244		166		1752		0		0		
	3		997		295		244		169		1602		0		0		
	4		996		295		243		169		1529		0		0		
	5		996		297		243		167		1612		0		0		
	6		996		294		242		206		1467		0		0		
	7		996		304		241		249		1251		361		0		
	8		997		309		241		257		1066		2574		1		
	9		996		308		241		218		1417		4940		76		
	10		995		309		239		209		1698		5857		44		
	11		995		309		229		209		1942		6451		45		
	12		996		309		234		205		2450		6988		46		
	13		996		309		242		171		2550		6967		55		
	14		995		310		243		175		2677		6557		25		
	15		995		309		244		178		2524		5534		8		
	16		995		310		244		191		2626		4551		7		
	17		995		309		243		234		2428		2214		1		
	18		995		311		243		268		2277		359		0		
	19		996		310		242		350		2170		5		0		
	20		996		310		243		332		2490		7		0		
	21		997		310		243		305		2900		0		0		
	22		997		306		243		258		3378		0		0		
	23		998		297		242		199		3645		0		0		
	24		998		296		243		194		3626		0		0		
																	
																	
			Hourly Breakdown of Total Production by Resource Type (MW)														
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO							
	1		3556		1140		6377		8617		1752						
	2		3451		1140		6082		8477		1727						
	3		3307		1140		6151		8216		1642						
	4		3232		1140		6121		8065		1647						
	5		3315		1140		6119		7960		1733						
	6		3205		1141		6283		7978		2020						
	7		3402		1141		6164		8552		2096						
	8		5445		1140		6480		6675		1965						
	9		8196		1141		5343		5927		1444						
	10		9351		1141		4738		5884		1372						
	11		10180		1140		4011		5710		1415						
	12		11228		1140		3600		4946		1220						
	13		11290		1140		3516		4572		1187						
	14		10982		1140		3645		4738		1259						
	15		9792		1140		4402		5190		1368						
	16		8924		1140		4945		5286		1354						
	17		6424		1140		6600		6637		1553						
	18		4453		1140		8449		7965		1996						
	19		4073		1141		9910		8559		2306						
	20		4378		1140		9277		8885		2262						
	21		4755		1141		8882		8799		1964						
	22		5182		1141		8042		8477		1790						
	23		5381		1141		7497		7708		1516						
	24		5357		1141		6898		7139		1372						
