01/06/21			Hourly Breakdown of Renewable Resources (MW)														
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL						
	1		959		310		219		152		913		0		0		
	2		960		312		218		151		943		0		0		
	3		960		314		217		152		957		0		0		
	4		960		316		219		151		937		0		0		
	5		959		316		220		168		873		0		0		
	6		958		315		218		170		862		0		0		
	7		960		314		218		170		946		0		0		
	8		961		310		216		176		923		1476		0		
	9		961		311		217		170		903		5212		24		
	10		959		307		217		165		810		7247		78		
	11		959		306		215		161		867		7444		183		
	12		957		311		215		110		948		7771		240		
	13		955		310		216		108		1026		7387		288		
	14		953		312		216		107		1005		6705		359		
	15		954		309		216		141		971		6270		324		
	16		950		311		216		177		1147		4291		141		
	17		948		318		218		197		1566		826		1		
	18		954		280		218		234		2096		0		0		
	19		954		270		217		198		2028		0		0		
	20		958		270		219		193		1409		0		0		
	21		961		270		216		193		1264		0		0		
	22		963		278		215		190		1209		0		0		
	23		965		308		216		174		1190		0		0		
	24		966		310		219		152		1317		0		0		
																	
																	
			Hourly Breakdown of Total Production by Resource Type (MW)														
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO							
	1		2545		1144		8275		8592		790						
	2		2565		1144		7572		8762		699						
	3		2586		1146		7355		8689		629						
	4		2570		1145		7430		8580		636						
	5		2520		1145		7965		8654		676						
	6		2506		1145		8787		9244		739						
	7		2598		1144		9957		9741		1056						
	8		3900		1144		10413		9267		1201						
	9		7622		1144		8243		7926		1090						
	10		9758		1144		6448		7046		912						
	11		10124		1143		5815		6507		853						
	12		10531		1144		5016		6337		799						
	13		10324		1144		4877		6538		921						
	14		9678		1145		5448		6693		943						
	15		9242		1144		6137		6544		930						
	16		7367		1144		7047		7704		977						
	17		4183		1145		9436		9174		1417						
	18		3737		1145		11612		9718		1469						
	19		3661		1144		11145		10536		1447						
	20		3028		1144		11153		10387		1534						
	21		2869		1144		10965		10162		1312						
	22		2813		1144		10343		10127		1019						
	23		2816		1143		9465		9556		894						
	24		2917		1144		8618		8846		804						
