08/17/20			Hourly Breakdown of Renewable Resources (MW)														
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL						
	1		900		305		208		232		2657		0		0		
	2		901		306		206		227		2563		0		0		
	3		898		297		213		216		2223		0		0		
	4		847		296		213		213		1743		0		0		
	5		847		294		205		213		1256		0		0		
	6		863		301		210		213		1316		0		0		
	7		891		310		209		259		771		246		0		
	8		857		312		211		260		453		2384		121		
	9		815		304		211		217		167		5561		264		
	10		814		297		212		214		224		8479		310		
	11		809		301		211		260		179		9677		353		
	12		818		296		210		260		510		10378		361		
	13		838		298		207		269		439		10423		353		
	14		837		364		208		275		334		10004		342		
	15		837		397		198		278		437		9577		332		
	16		835		397		204		319		519		8580		309		
	17		852		416		207		318		936		7314		191		
	18		874		419		208		333		1504		5693		11		
	19		873		461		210		357		1961		2115		4		
	20		876		465		211		369		2253		156		0		
	21		871		374		209		371		2284		0		0		
	22		875		343		208		330		2817		0		0		
	23		880		341		208		303		3204		0		0		
	24		882		341		208		298		3140		0		0		
																	
																	
			Hourly Breakdown of Total Production by Resource Type (MW)														
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO							
	1		4306		2255		13499		8337		1653						
	2		4164		2252		11637		8967		1465						
	3		3849		2248		11469		9315		844						
	4		3318		2249		11323		9267		865						
	5		2806		2248		11472		9246		1085						
	6		2869		2250		11640		9463		1340						
	7		2670		2253		13017		9451		1729						
	8		4475		2256		13742		8668		1744						
	9		7393		2257		14964		7491		1071						
	10		10402		2255		14901		6226		971						
	11		11748		2247		15850		5670		1203						
	12		12802		2242		18003		4568		1209						
	13		12842		2239		19802		3495		2089						
	14		12404		2236		22301		2931		2755						
	15		12054		2236		24295		2894		2845						
	16		11246		2234		25426		2521		3438						
	17		10256		2233		25436		3048		3888						
	18		9155		2240		25399		3866		4279						
	19		6122		2244		25417		5415		4817						
	20		4360		2246		24560		6583		4593						
	21		4079		2248		24783		5953		4652						
	22		4531		2251		23712		4973		4243						
	23		4900		2254		20991		5686		2779						
	24		4859		2255		18132		5793		2471						
