11/05/21			Hourly Breakdown of Renewable Resources (MW)														
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL						
	1		1069		237		212		152		2633		0		0		
	2		1071		224		211		154		2340		0		0		
	3		1072		224		212		154		2105		0		0		
	4		1073		227		212		156		1625		0		0		
	5		1073		228		212		176		1077		0		0		
	6		1073		226		211		185		998		0		0		
	7		1074		222		212		220		1002		0		0		
	8		1076		223		210		219		869		719		0		
	9		1076		224		209		184		594		5382		79		
	10		1073		222		210		178		498		9617		318		
	11		1068		218		209		152		591		10727		370		
	12		1065		220		208		86		618		10860		377		
	13		1082		218		210		115		643		10618		379		
	14		1109		217		211		78		716		10769		368		
	15		1108		219		211		126		751		10629		244		
	16		1111		223		212		141		689		9939		63		
	17		1119		233		210		160		653		6063		0		
	18		1121		224		211		222		620		986		0		
	19		1121		223		212		222		795		0		0		
	20		1121		231		211		221		1369		0		0		
	21		1122		233		211		222		1755		0		0		
	22		1121		233		213		187		1662		0		0		
	23		1122		231		211		181		1289		0		0		
	24		1122		231		211		178		1201		0		0		
																	
																	
			Hourly Breakdown of Total Production by Resource Type (MW)														
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO							
	1		4285		2264		8399		6169		625						
	2		3972		2264		7855		6090		672						
	3		3748		2266		7812		5862		668						
	4		3277		2265		8111		5979		526						
	5		2747		2266		8763		6066		627						
	6		2651		2267		9217		6318		961						
	7		2693		2269		10087		6639		1669						
	8		3211		2268		10511		6979		1995						
	9		7459		2266		8790		5235		1099						
	10		11987		2266		6103		3377		749						
	11		13316		2267		5220		2609		453						
	12		13441		2267		5165		2119		288						
	13		13280		2266		4789		2616		152						
	14		13439		2266		4896		2615		146						
	15		13326		2266		4873		2322		605						
	16		12464		2267		5948		3052		622						
	17		8717		2265		9212		4096		967						
	18		3539		2264		13027		5628		1811						
	19		2528		2264		13854		6225		2247						
	20		3084		2265		13056		6296		1858						
	21		3473		2266		11893		6457		1724						
	22		3424		2267		11030		6749		1484						
	23		3003		2266		10826		6348		1099						
	24		2909		2265		10314		5805		919						
