02/27/18			Hourly Breakdown of Renewable Resources (MW)														
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL						
	1		1000		321		239		211		1907		0		0		
	2		1000		323		237		205		2023		0		0		
	3		1000		323		234		207		2167		0		0		
	4		999		324		233		207		2323		0		0		
	5		1000		323		233		207		2158		0		0		
	6		1000		321		233		250		2208		0		0		
	7		1000		329		233		289		2177		196		0		
	8		998		333		230		288		2082		2227		0		
	9		993		338		229		289		2074		4343		0		
	10		990		336		222		250		2072		5007		46		
	11		990		333		218		242		2086		5729		53		
	12		990		331		222		253		2094		6092		55		
	13		992		335		232		277		2108		6816		53		
	14		994		337		238		280		2234		6727		56		
	15		994		338		240		280		2335		6077		61		
	16		998		336		241		276		2774		5889		62		
	17		998		341		241		285		2775		3570		1		
	18		998		339		240		365		2779		492		0		
	19		997		340		238		369		2931		0		0		
	20		998		338		239		369		3104		0		0		
	21		997		334		239		350		2796		0		0		
	22		997		330		239		277		2648		0		0		
	23		997		318		239		288		2553		0		0		
	24		998		317		238		265		2532		0		0		
																	
																	
			Hourly Breakdown of Total Production by Resource Type (MW)														
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO							
	1		3678		1143		6663		8751		1696						
	2		3788		1143		6313		8244		1627						
	3		3931		1143		6489		7461		1666						
	4		4086		1143		6414		7327		1709						
	5		3921		1144		6640		7861		1699						
	6		4012		1144		7136		8784		1984						
	7		4224		1144		8105		9700		2413						
	8		6158		1144		7749		9171		2306						
	9		8266		1145		6930		8074		1850						
	10		8923		1144		6315		7770		1745						
	11		9651		1144		5591		6959		1386						
	12		10037		1144		5124		7107		1330						
	13		10813		1143		4727		6330		1349						
	14		10866		1143		4809		6123		1318						
	15		10325		1143		4610		6656		1339						
	16		10576		1143		5043		6435		1357						
	17		8211		1143		6490		7782		1553						
	18		5213		1143		8552		9961		2138						
	19		4875		1144		10138		10609		2623						
	20		5048		1143		9887		10969		2341						
	21		4716		1143		9960		10685		2328						
	22		4491		1143		9395		10333		2265						
	23		4395		1143		8402		9514		2091						
	24		4350		1144		7253		9394		1767						
