07/10/21			Hourly Breakdown of Renewable Resources (MW)														
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL						
	1		939		369		235		177		4626		3		0		
	2		938		344		235		156		4748		4		0		
	3		938		341		235		161		4568		0		0		
	4		939		344		236		162		4427		0		0		
	5		939		346		236		161		3978		0		0		
	6		939		355		236		170		3578		0		0		
	7		939		369		236		201		3242		1032		0		
	8		936		370		235		146		3102		4657		0		
	9		932		372		235		144		2627		7505		0		
	10		926		367		236		143		2223		9871		0		
	11		924		368		235		183		2125		10985		0		
	12		923		381		235		186		2294		10877		0		
	13		923		370		226		190		2469		11237		0		
	14		920		370		233		195		2702		11471		0		
	15		916		373		232		203		3160		11132		0		
	16		918		371		233		205		3711		10445		0		
	17		918		373		233		250		4048		9786		62		
	18		922		391		232		313		4195		8061		125		
	19		925		393		231		315		4199		4918		70		
	20		927		388		230		315		4038		1194		0		
	21		932		386		229		314		4182		141		0		
	22		936		387		229		277		4171		97		0		
	23		938		356		225		219		4443		50		0		
	24		940		344		234		195		4400		0		0		
																	
																	
			Hourly Breakdown of Total Production by Resource Type (MW)														
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO							
	1		6345		2267		15888		4002		1678						
	2		6421		2266		14639		3610		1383						
	3		6233		2264		13077		3812		1305						
	4		6073		2263		12366		4098		1091						
	5		5640		2263		12019		4364		1111						
	6		5258		2264		12127		4832		1120						
	7		5911		2266		11495		4545		1026						
	8		9313		2268		10320		3955		747						
	9		11677		2266		10128		3272		546						
	10		13671		2266		10110		1889		812						
	11		14804		2266		10591		1411		871						
	12		14909		2268		12064		1551		915						
	13		15382		2269		13460		1257		1307						
	14		15879		2270		14914		916		1453						
	15		15993		2269		16467		404		1881						
	16		15913		2268		17487		142		2549						
	17		15686		2267		18598		-231		3017						
	18		14365		2267		20173		232		3201						
	19		11273		2267		22190		977		3618						
	20		7205		2268		23924		1774		4183						
	21		6195		2267		22871		3045		3792						
	22		6101		2267		19819		4987		3512						
	23		6223		2266		18094		5181		2461						
	24		6076		2267		16203		5209		2038						
