02/16/19			Hourly Breakdown of Renewable Resources (MW)														
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL						
	1		996		266		238		320		2454		0		0		
	2		995		265		238		298		3194		0		0		
	3		995		271		237		296		3454		0		0		
	4		995		275		238		295		3423		0		0		
	5		996		276		238		318		3687		0		0		
	6		996		278		237		368		3505		0		0		
	7		995		278		237		369		3328		55		0		
	8		995		277		236		399		3053		2615		0		
	9		995		281		236		397		3181		6184		8		
	10		995		280		238		329		3229		7413		118		
	11		995		276		239		282		3281		7180		174		
	12		995		275		237		261		4011		6051		260		
	13		995		276		237		261		4353		6070		270		
	14		995		277		237		260		4499		6120		117		
	15		993		276		236		260		3793		6798		38		
	16		994		276		236		263		3595		6240		87		
	17		993		270		237		397		3535		3004		117		
	18		995		279		238		441		3333		145		0		
	19		995		285		238		441		2957		0		0		
	20		997		286		239		441		2885		0		0		
	21		998		280		238		406		3332		0		0		
	22		998		287		239		399		4222		0		0		
	23		997		288		238		399		4240		0		0		
	24		997		289		237		399		3997		0		0		
																	
																	
			Hourly Breakdown of Total Production by Resource Type (MW)														
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO							
	1		4274		1128		7270		6774		2447						
	2		4990		1128		6617		6071		2201						
	3		4258		1129		6958		6022		2118						
	4		5226		1128		5789		6063		2125						
	5		5515		1129		5205		6480		2191						
	6		5384		1129		5353		6964		2372						
	7		5262		1129		5685		7455		2594						
	8		7575		1129		4814		6592		2474						
	9		11282		1129		3401		4093		2405						
	10		12602		1129		2720		2890		2328						
	11		12427		1128		2558		2588		2345						
	12		12090		1128		2786		2107		2227						
	13		12462		1128		2795		1651		2234						
	14		12505		1127		3217		1031		2138						
	15		12394		1127		3040		1116		2287						
	16		11691		1128		3299		2072		2525						
	17		8553		1128		4545		5006		2704						
	18		5431		1128		6568		8047		3018						
	19		4916		1129		7577		9014		3221						
	20		4848		1129		8351		8314		3128						
	21		5254		1129		7269		8837		3011						
	22		6145		1129		6352		8353		2715						
	23		6162		1129		6190		7583		2397						
	24		5919		1129		5577		7081		2224						
