04/25/17			Hourly Breakdown of Renewable Resources (MW)														
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL						
	1		924		136		155		481		2973		0		0		
	2		919		136		158		471		3500		0		0		
	3		869		137		165		465		3396		0		0		
	4		872		136		166		449		3304		0		0		
	5		872		135		166		538		3277		0		0		
	6		872		134		174		561		3127		0		0		
	7		872		133		174		589		2949		375		0		
	8		872		135		172		585		3039		2511		0		
	9		871		136		172		548		3489		4993		17		
	10		870		136		171		535		3454		6578		109		
	11		869		139		172		466		3123		7974		133		
	12		868		136		171		467		3209		7723		148		
	13		867		135		172		430		3357		7938		172		
	14		861		137		173		447		3625		7704		211		
	15		854		133		174		455		3720		7505		239		
	16		865		141		173		436		4073		7040		171		
	17		865		145		176		500		4139		6206		186		
	18		865		145		175		540		3824		4308		144		
	19		866		146		175		589		3822		1765		51		
	20		866		146		177		589		3678		78		0		
	21		868		143		174		588		4019		0		0		
	22		868		145		173		589		4044		0		0		
	23		869		144		165		544		3470		0		0		
	24		869		144		161		538		3230		0		0		
																	
																	
			Hourly Breakdown of Total Production by Resource Type (MW)														
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO							
	1		4669		1133		3901		8061		3839						
	2		5184		1133		2755		7958		3725						
	3		5032		1132		2532		7822		3723						
	4		4927		1132		2596		7658		3799						
	5		4988		1132		2578		7381		3903						
	6		4868		1133		3092		7911		4389						
	7		5092		1133		3356		9034		4583						
	8		7314		1134		3694		7970		4215						
	9		10226		1134		3157		6400		3685						
	10		11853		1134		3030		4974		3664						
	11		12876		1133		3158		4044		3404						
	12		12722		1134		3298		4007		3225						
	13		13071		1134		3433		3398		3323						
	14		13158		1134		3527		3522		3160						
	15		13080		1137		3822		3945		3119						
	16		12899		1138		4094		3982		3138						
	17		12217		1135		4439		4069		3414						
	18		10001		1132		5011		5218		3837						
	19		7414		1133		5700		6966		4583						
	20		5534		1136		6964		8338		4965						
	21		5792		1138		7706		8399		4851						
	22		5819		1138		6243		8756		4664						
	23		5192		1138		5752		8205		4210						
	24		4942		1138		5053		7453		3782						
