04/05/21			Hourly Breakdown of Renewable Resources (MW)														
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL						
	1		984		283		214		175		4876		0		0		
	2		984		284		215		173		4502		0		0		
	3		986		284		216		172		4389		0		0		
	4		985		284		215		172		4532		0		0		
	5		986		283		215		173		4758		0		0		
	6		987		279		216		172		4195		0		0		
	7		989		276		214		181		4147		109		0		
	8		987		280		214		177		4295		3541		64		
	9		984		282		213		157		4298		8986		285		
	10		982		273		210		120		4383		10249		453		
	11		980		267		203		115		4319		10325		487		
	12		978		266		212		114		4458		10397		472		
	13		974		265		206		119		4292		11013		393		
	14		973		262		206		123		4445		11178		57		
	15		973		266		206		115		4574		10945		62		
	16		965		270		207		159		4562		10335		9		
	17		970		276		212		168		4368		8944		0		
	18		968		279		214		171		4152		6603		0		
	19		971		266		214		182		4373		2007		0		
	20		969		241		214		218		4174		0		0		
	21		975		242		212		185		4182		0		0		
	22		980		243		211		178		3952		0		0		
	23		982		241		210		168		3955		0		0		
	24		983		240		210		165		3914		0		0		
																	
																	
			Hourly Breakdown of Total Production by Resource Type (MW)														
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO							
	1		6510		1147		6628		5316		535						
	2		6135		1147		6067		5665		533						
	3		6004		1147		6046		5516		512						
	4		6123		1147		6035		5418		440						
	5		6380		1147		6199		5438		522						
	6		5826		1147		6258		6419		957						
	7		5868		1147		6513		7329		1507						
	8		9248		1147		6226		5505		1208						
	9		15039		1147		4049		2763		742						
	10		16618		1147		3159		1777		492						
	11		16725		1147		2765		1488		350						
	12		16869		1146		2486		943		277						
	13		17266		1147		2360		166		199						
	14		17234		1147		2508		-104		74						
	15		17141		1147		2436		198		198						
	16		16580		1147		2484		1143		168						
	17		15032		1147		3259		2521		449						
	18		12564		1148		4650		4153		869						
	19		8219		1148		6452		7042		2059						
	20		5840		1148		8510		8191		2628						
	21		5737		1147		8570		8559		2448						
	22		5543		1147		8080		8810		1850						
	23		5513		1148		7368		8432		1320						
	24		5479		1148		7161		7554		985						
