10/16/17			Hourly Breakdown of Renewable Resources (MW)														
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL						
	1		710		279		202		252		135		0		0		
	2		716		281		202		254		150		0		0		
	3		716		283		203		217		204		0		0		
	4		716		291		203		214		257		0		0		
	5		715		293		202		251		261		0		0		
	6		715		291		202		388		313		0		0		
	7		688		291		202		400		344		0		0		
	8		669		299		203		403		314		940		32		
	9		648		304		203		280		231		4017		293		
	10		634		290		202		265		269		6847		268		
	11		622		296		198		264		287		7438		380		
	12		665		297		198		267		278		7570		465		
	13		645		294		200		268		295		7685		502		
	14		640		302		200		271		320		8080		476		
	15		643		309		196		269		281		7897		233		
	16		690		310		198		285		231		7439		148		
	17		691		309		201		336		203		5770		290		
	18		688		329		202		436		231		1907		135		
	19		699		341		201		441		299		220		0		
	20		700		338		200		441		288		113		0		
	21		709		343		199		442		312		0		0		
	22		711		344		201		426		309		0		0		
	23		710		328		200		423		320		0		0		
	24		709		334		200		297		301		0		0		
																	
																	
			Hourly Breakdown of Total Production by Resource Type (MW)														
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO							
	1		1580		2260		8828		6365		2385						
	2		1604		2262		8136		6342		2218						
	3		1624		2262		7722		6303		2260						
	4		1685		2261		7608		6220		2311						
	5		1728		2261		8021		6355		2292						
	6		1913		2262		8641		6611		2605						
	7		1934		2260		9864		7617		2585						
	8		2868		2261		10253		7523		2577						
	9		5984		2262		8888		6503		2190						
	10		8782		2260		7813		5703		2129						
	11		9485		2259		8304		5514		2031						
	12		9740		2258		8957		5331		1994						
	13		9889		2257		9747		5147		2093						
	14		10289		2256		10395		5277		2161						
	15		9828		2257		11682		5668		2166						
	16		9302		2257		12800		5961		2300						
	17		7805		2257		14639		6242		2437						
	18		3939		2260		16644		7638		3090						
	19		2217		2261		18515		7418		3097						
	20		2100		2261		17560		8179		3042						
	21		2025		2262		15965		8258		2930						
	22		2011		2261		14143		8075		2836						
	23		2001		2261		12512		7221		2708						
	24		1861		2261		10827		6982		2550						
