12/10/17			Hourly Breakdown of Renewable Resources (MW)														
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL						
	1		976		336		245		425		529		0		0		
	2		977		337		244		406		495		0		0		
	3		977		333		243		407		501		0		0		
	4		977		303		241		403		431		0		0		
	5		978		289		242		409		463		0		0		
	6		978		297		243		570		507		0		0		
	7		978		314		241		595		502		0		0		
	8		977		317		236		581		397		1070		0		
	9		979		322		225		485		314		4234		45		
	10		978		328		225		441		375		5631		78		
	11		976		332		227		412		472		5605		97		
	12		975		330		228		402		494		5589		168		
	13		978		330		228		388		465		5197		182		
	14		976		340		228		389		403		4370		126		
	15		976		355		228		388		346		3194		52		
	16		976		356		228		516		243		1387		0		
	17		979		356		227		601		184		104		0		
	18		980		359		227		628		210		0		0		
	19		981		359		230		630		191		0		0		
	20		981		357		234		630		170		0		0		
	21		981		358		222		611		157		0		0		
	22		981		354		225		607		187		0		0		
	23		982		347		225		594		339		0		0		
	24		981		347		225		496		396		0		0		
																	
																	
			Hourly Breakdown of Total Production by Resource Type (MW)														
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO							
	1		2459		2263		5936		8702		2768						
	2		2463		2264		5515		8321		2645						
	3		2465		2264		5336		8037		2608						
	4		2359		2265		5022		8354		2495						
	5		2384		2264		5059		8368		2469						
	6		2598		2264		4955		8584		2614						
	7		2632		2264		5314		9137		2833						
	8		3578		2264		5811		8236		2542						
	9		6604		2263		5091		6221		2200						
	10		8056		2263		4587		5556		2098						
	11		8121		2263		4713		5253		1999						
	12		8188		2263		4832		4941		2018						
	13		7769		2262		5181		4942		2221						
	14		6832		2262		5717		5571		2264						
	15		5539		2262		6458		6334		2371						
	16		3706		2262		6934		8162		2514						
	17		2451		2261		8376		9029		3157						
	18		2404		2262		10197		9875		3245						
	19		2391		2262		10089		10111		3434						
	20		2375		2261		10148		9754		3498						
	21		2333		2261		9824		9501		3507						
	22		2359		2261		8950		9427		3157						
	23		2491		2260		7962		8720		2824						
	24		2445		2260		7009		8328		2680						
