01/17/18			Hourly Breakdown of Renewable Resources (MW)														
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL						
	1		972		313		242		326		340		0		0		
	2		973		303		242		323		328		0		0		
	3		974		308		239		323		331		0		0		
	4		974		304		233		323		371		0		0		
	5		975		304		236		325		340		0		0		
	6		974		304		234		388		342		0		0		
	7		972		307		233		456		361		0		0		
	8		970		307		228		464		350		904		0		
	9		967		310		229		461		349		3569		20		
	10		961		314		228		367		361		5035		169		
	11		957		313		231		361		348		5374		336		
	12		953		316		234		361		281		5632		368		
	13		955		317		235		344		197		6071		331		
	14		961		318		233		343		172		6204		271		
	15		960		314		224		343		155		5774		33		
	16		960		320		231		392		150		3912		11		
	17		964		322		233		460		234		1045		0		
	18		966		320		232		536		328		0		0		
	19		966		320		232		540		366		0		0		
	20		968		320		232		534		397		0		0		
	21		971		317		232		534		403		0		0		
	22		956		310		234		498		407		0		0		
	23		819		304		235		431		495		0		0		
	24		831		303		235		314		465		0		0		
																	
																	
			Hourly Breakdown of Total Production by Resource Type (MW)														
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO							
	1		2193		2263		5675		8988		1803						
	2		2169		2262		5168		8787		1761						
	3		2175		2262		4838		8676		1746						
	4		2205		2262		4860		8543		1770						
	5		2180		2262		5539		8416		1795						
	6		2242		2264		6569		8528		2079						
	7		2329		2264		7560		9312		2685						
	8		3223		2264		7606		9699		2699						
	9		5905		2264		6574		8499		2171						
	10		7435		2265		5859		7793		1872						
	11		7920		2263		5244		7791		1799						
	12		8145		2263		5167		7540		1731						
	13		8450		2262		5084		7197		1725						
	14		8502		2260		5049		7399		1715						
	15		7803		2261		5503		7815		1756						
	16		5976		2261		6410		8626		2114						
	17		3258		2261		8526		9546		2614						
	18		2382		2263		10187		10158		3228						
	19		2424		2263		10344		10351		3204						
	20		2451		2263		9729		10486		3034						
	21		2457		2265		9320		10402		2747						
	22		2405		2265		8559		10291		2198						
	23		2284		2266		7690		9431		2246						
	24		2148		2266		6541		9126		2024						
