01/18/19			Hourly Breakdown of Renewable Resources (MW)														
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL						
	1		889		363		222		224		3149		0		0		
	2		897		361		222		222		2974		0		0		
	3		915		355		220		223		2972		0		0		
	4		915		356		221		223		2836		0		0		
	5		915		356		222		222		2689		0		0		
	6		915		354		223		261		2325		0		0		
	7		915		353		222		266		2149		0		0		
	8		916		352		219		261		1999		976		0		
	9		916		345		220		246		2202		3955		0		
	10		916		343		222		243		2650		5280		0		
	11		915		340		222		250		2739		6264		59		
	12		913		314		222		255		2602		6688		201		
	13		913		313		222		242		1884		6571		244		
	14		912		320		223		265		1362		6713		249		
	15		911		333		221		281		1143		6628		223		
	16		901		336		220		314		1035		4577		149		
	17		901		342		219		324		1224		1178		28		
	18		912		339		218		366		1186		26		0		
	19		912		346		220		375		1033		9		0		
	20		912		363		224		373		735		0		0		
	21		913		365		229		323		639		0		0		
	22		919		365		230		315		544		0		0		
	23		914		365		230		305		511		0		0		
	24		914		361		229		260		580		0		0		
																	
																	
			Hourly Breakdown of Total Production by Resource Type (MW)														
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO							
	1		4847		2253		5357		6758		1789						
	2		4676		2254		4878		6552		1807						
	3		3770		2254		5570		6295		1780						
	4		4551		2254		4843		6199		1749						
	5		4404		2254		5190		6476		1753						
	6		4078		2255		5532		7885		1801						
	7		3905		2255		7007		8869		2059						
	8		4723		2255		7601		8738		1904						
	9		7884		2255		6303		6597		1784						
	10		9654		2254		5120		5776		1720						
	11		10789		2254		4481		4962		1694						
	12		11195		2254		4324		4415		1702						
	13		10389		2253		4555		4638		1690						
	14		10044		2253		4754		4397		1700						
	15		9740		2254		4880		4214		1750						
	16		7532		2253		5822		5843		1795						
	17		4216		2254		7751		8206		2080						
	18		3047		2255		9782		8888		2598						
	19		2895		2255		10078		9058		2728						
	20		2607		2255		9506		9561		2536						
	21		2469		2254		9443		9363		2270						
	22		2373		2254		8819		9318		2074						
	23		2325		2256		8584		8581		1955						
	24		2344		2256		7816		7883		1927						
