06/30/21			Hourly Breakdown of Renewable Resources (MW)														
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL						
	1		935		277		231		144		1625		0		0		
	2		937		277		232		145		1539		0		0		
	3		937		275		232		144		1413		0		0		
	4		937		279		232		165		1340		0		0		
	5		938		280		232		195		1333		0		0		
	6		938		285		231		236		1265		0		0		
	7		938		293		230		239		1206		1401		0		
	8		908		295		230		239		1128		5390		0		
	9		929		293		230		191		1083		8202		0		
	10		932		293		231		183		1137		9182		0		
	11		931		293		229		145		1239		10008		0		
	12		927		303		224		185		1369		10783		0		
	13		925		296		228		196		1532		11186		0		
	14		923		306		235		191		1936		11499		0		
	15		886		306		238		196		2139		11608		0		
	16		851		316		238		220		2301		11489		0		
	17		853		336		238		229		2483		10489		0		
	18		859		340		238		233		2432		8796		0		
	19		844		345		239		275		2209		5317		115		
	20		927		350		238		327		2019		1312		20		
	21		929		352		237		329		2070		0		0		
	22		934		354		238		260		2129		0		0		
	23		937		334		238		228		2029		0		0		
	24		945		329		239		184		2010		0		0		
																	
																	
			Hourly Breakdown of Total Production by Resource Type (MW)														
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO							
	1		3194		2268		11058		10125		1193						
	2		3105		2270		9544		10278		910						
	3		2981		2269		8806		10202		866						
	4		2923		2270		8306		10224		868						
	5		2950		2265		8260		10030		924						
	6		2938		2263		8475		10392		1025						
	7		4153		2264		8596		9988		992						
	8		7997		2264		8027		9037		501						
	9		10846		2264		7648		7624		311						
	10		11920		2266		8139		6493		235						
	11		12788		2265		8313		6009		226						
	12		13764		2267		8676		5513		257						
	13		14319		2268		9139		4541		845						
	14		15063		2262		9360		4381		1442						
	15		15362		2260		10377		4516		1547						
	16		15421		2260		11244		4578		1952						
	17		14707		2260		12405		4804		2351						
	18		13010		2260		13698		5621		2844						
	19		9558		2261		15243		6917		3561						
	20		5353		2262		16564		8492		3878						
	21		3911		2262		16367		9305		3672						
	22		3889		2264		15568		9230		3182						
	23		3747		2264		13378		10093		2136						
	24		3681		2264		11094		10020		2007						
