09/05/21			Hourly Breakdown of Renewable Resources (MW)														
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL						
	1		925		334		201		131		934		0		0		
	2		926		334		206		86		822		0		0		
	3		926		334		207		85		758		0		0		
	4		927		333		207		123		708		0		0		
	5		927		333		207		125		564		0		0		
	6		931		335		208		129		440		0		0		
	7		930		342		208		130		370		214		0		
	8		930		345		206		126		297		3976		103		
	9		915		345		204		86		179		9017		313		
	10		922		342		204		85		72		10945		369		
	11		919		338		205		86		97		11673		383		
	12		917		337		204		90		145		11936		384		
	13		915		344		204		90		307		11993		383		
	14		913		345		201		90		293		11891		382		
	15		917		346		199		143		302		11738		377		
	16		920		347		200		152		405		11276		367		
	17		921		348		200		165		540		10212		331		
	18		918		346		198		173		482		7148		248		
	19		918		334		197		214		938		1866		58		
	20		922		340		199		214		1334		22		0		
	21		921		345		201		214		1341		0		0		
	22		921		342		204		175		1547		0		0		
	23		919		336		204		165		1326		0		0		
	24		920		336		203		161		1208		0		0		
																	
																	
			Hourly Breakdown of Total Production by Resource Type (MW)														
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO							
	1		2488		2263		11168		7788		1084						
	2		2337		2264		9944		7876		992						
	3		2268		2263		8733		8248		955						
	4		2254		2262		8308		7856		953						
	5		2118		2262		7919		7968		957						
	6		2001		2262		7853		8164		953						
	7		2136		2261		7678		8464		867						
	8		5704		2261		6829		6951		320						
	9		10881		2262		5862		3843		102						
	10		12886		2262		5768		2398		-91						
	11		13676		2261		5908		2384		-105						
	12		13997		2260		6532		2929		-64						
	13		14233		2261		7128		3315		331						
	14		14121		2264		8372		2993		1222						
	15		14030		2263		10223		3688		1320						
	16		13691		2263		12472		3994		1643						
	17		12798		2262		13834		4894		2286						
	18		9759		2262		16007		6166		3372						
	19		4718		2262		19320		7431		3713						
	20		3029		2262		18765		8471		3731						
	21		2999		2262		17466		8617		3239						
	22		3169		2263		15888		8807		2384						
	23		2927		2264		14386		8753		1670						
	24		2790		2265		13263		8025		1238						
