08/17/19			Hourly Breakdown of Renewable Resources (MW)														
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL						
	1		955		320		240		427		3572		0		0		
	2		958		319		240		422		3365		0		0		
	3		959		321		240		419		3031		0		0		
	4		958		323		240		421		2967		0		0		
	5		960		320		240		416		3003		0		0		
	6		960		331		240		440		2900		0		0		
	7		959		346		240		441		2697		404		0		
	8		960		341		241		422		2631		4008		159		
	9		955		328		241		379		2351		8052		422		
	10		953		333		239		374		2037		9615		515		
	11		952		340		229		371		1898		10290		521		
	12		947		333		226		358		1722		10590		513		
	13		943		333		225		370		1837		10620		505		
	14		941		328		224		408		2194		10571		497		
	15		940		314		226		410		2695		10461		494		
	16		940		313		225		427		3151		10048		498		
	17		940		312		226		464		3298		9321		459		
	18		940		313		228		508		3280		7314		407		
	19		943		313		228		518		3212		3269		212		
	20		946		312		230		518		3299		294		0		
	21		949		333		230		519		3420		0		0		
	22		951		352		230		483		3341		0		0		
	23		952		359		229		460		3079		0		0		
	24		954		361		230		410		3034		0		0		
																	
																	
			Hourly Breakdown of Total Production by Resource Type (MW)														
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO							
	1		5514		2246		8254		7486		3402						
	2		5304		2248		7403		7275		3009						
	3		4011		2250		7513		7246		3013						
	4		4909		2251		5834		7289		3004						
	5		4939		2252		5413		7294		3099						
	6		4871		2254		5097		7857		3181						
	7		5087		2255		4617		8298		3354						
	8		8762		2253		3442		6654		3031						
	9		12728		2255		2857		4676		2720						
	10		14066		2253		2899		3785		2640						
	11		14601		2249		2968		3527		2703						
	12		14689		2248		2903		3923		2862						
	13		14833		2249		3356		4032		2852						
	14		15163		2249		4048		4021		3029						
	15		15540		2250		4930		3916		3295						
	16		15602		2250		5937		4205		3389						
	17		15020		2245		7219		4445		3554						
	18		12990		2244		8862		5071		4167						
	19		8695		2244		10952		6804		4591						
	20		5599		2247		11739		8343		4636						
	21		5451		2249		11433		8279		4532						
	22		5357		2250		10398		8126		4291						
	23		5079		2249		8959		8318		3743						
	24		4989		2250		8148		7485		3360						
