09/09/21			Hourly Breakdown of Renewable Resources (MW)														
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL						
	1		899		312		204		139		1559		0		0		
	2		900		309		207		130		1550		0		0		
	3		900		313		207		93		1351		0		0		
	4		902		311		207		93		1261		0		0		
	5		904		315		207		93		1347		0		0		
	6		905		315		208		132		1337		0		0		
	7		907		319		208		132		1221		132		0		
	8		905		318		207		126		1095		3262		49		
	9		902		320		207		89		864		7810		226		
	10		905		321		206		135		1000		9334		307		
	11		902		324		205		137		1015		10663		346		
	12		900		321		203		139		1088		11121		364		
	13		899		320		203		150		1335		10666		228		
	14		897		321		203		149		1514		10736		229		
	15		896		322		205		171		1392		10237		185		
	16		900		323		205		239		1841		9785		11		
	17		902		320		202		257		1961		8587		0		
	18		903		320		204		299		2260		5268		0		
	19		904		319		205		303		2327		1136		0		
	20		907		320		206		302		2096		0		0		
	21		912		319		207		302		2221		0		0		
	22		913		320		206		209		2214		0		0		
	23		911		315		205		175		2358		0		0		
	24		911		312		204		162		2389		0		0		
																	
																	
			Hourly Breakdown of Total Production by Resource Type (MW)														
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO							
	1		3068		2264		12959		8829		1278						
	2		3064		2263		11934		8696		898						
	3		2835		2263		11574		8396		922						
	4		2728		2261		11317		8062		894						
	5		2823		2261		11478		7869		897						
	6		2851		2260		11790		7801		1407						
	7		2885		2259		13281		7424		1936						
	8		5715		2258		12712		6621		1695						
	9		10249		2260		11560		5369		1117						
	10		12141		2262		11316		4868		897						
	11		13542		2262		12345		3602		906						
	12		14145		2264		13329		3495		1005						
	13		13813		2265		15228		3868		1211						
	14		14047		2265		17238		3212		1728						
	15		13416		2264		19751		3105		2217						
	16		13352		2258		21398		2657		2893						
	17		12293		2256		22907		2737		2923						
	18		9473		2255		24455		3529		3520						
	19		5339		2256		24894		5735		3604						
	20		3834		2256		24127		6607		3716						
	21		3908		2258		21322		7657		3573						
	22		3824		2258		18876		8446		3121						
	23		3919		2259		16009		8993		2392						
	24		3948		2260		13019		9731		1785						
