05/01/21			Hourly Breakdown of Renewable Resources (MW)														
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL						
	1		931		299		221		212		4458		0		0		
	2		928		298		221		212		4509		0		0		
	3		930		300		222		212		4462		0		0		
	4		919		301		222		212		4343		0		0		
	5		919		305		222		211		4149		0		0		
	6		919		304		222		212		3958		0		0		
	7		913		301		222		212		3918		757		0		
	8		926		298		219		211		3728		4133		0		
	9		915		296		216		188		3784		7528		0		
	10		904		293		215		148		3913		8723		0		
	11		902		289		216		146		4143		10206		0		
	12		895		285		213		148		4701		10084		0		
	13		896		256		217		148		5041		10735		0		
	14		905		257		220		147		5153		10492		0		
	15		894		260		219		152		5354		10645		0		
	16		869		290		221		152		5238		9996		0		
	17		859		307		221		151		5162		9216		0		
	18		872		307		221		205		5284		7324		0		
	19		883		306		222		218		5076		3302		0		
	20		869		306		222		253		4895		232		0		
	21		868		307		222		253		5074		0		0		
	22		849		306		221		252		5053		0		0		
	23		859		306		221		217		5015		0		0		
	24		856		307		221		211		4875		0		0		
																	
																	
			Hourly Breakdown of Total Production by Resource Type (MW)														
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO							
	1		6067		2279		7253		6141		1201						
	2		6125		2279		6072		6328		934						
	3		6087		2280		5434		6236		887						
	4		5969		2280		5145		6084		953						
	5		5774		2279		5122		6252		892						
	6		5585		2279		5067		6388		1281						
	7		6163		2278		4924		6031		1407						
	8		9340		2278		3985		4734		715						
	9		12769		2278		3454		2230		411						
	10		14197		2278		3001		659		370						
	11		15837		2277		2921		-486		-29						
	12		16298		2278		3027		-1483		-37						
	13		17281		2279		3078		-2508		-89						
	14		17162		2280		3138		-2256		-104						
	15		17539		2280		3316		-2056		-112						
	16		16805		2278		3526		-1565		321						
	17		15949		2277		3977		-437		580						
	18		14367		2277		4300		1854		891						
	19		10249		2276		5817		4980		1620						
	20		6837		2277		7701		6896		1975						
	21		6666		2277		7762		7104		2089						
	22		6652		2277		7214		6894		2029						
	23		6586		2277		5995		7106		1796						
	24		6429		2278		5247		6848		1475						
