08/13/19			Hourly Breakdown of Renewable Resources (MW)														
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL						
	1		962		338		233		460		1807		0		0		
	2		965		342		234		460		1709		0		0		
	3		968		343		233		460		1398		0		0		
	4		968		344		234		460		1338		0		0		
	5		967		343		234		453		1247		0		0		
	6		966		343		233		479		877		0		0		
	7		964		343		234		489		544		514		0		
	8		962		345		232		471		285		4225		173		
	9		946		346		219		430		72		8114		414		
	10		943		347		210		426		8		9545		511		
	11		940		347		211		452		26		10179		520		
	12		937		345		212		474		72		10425		530		
	13		935		344		213		473		144		10389		545		
	14		933		344		217		473		182		10427		541		
	15		931		342		224		491		238		10339		542		
	16		940		343		228		506		402		9963		531		
	17		944		346		228		542		458		9252		499		
	18		947		342		229		550		603		7534		444		
	19		948		341		230		590		935		3603		249		
	20		949		337		230		589		1386		341		3		
	21		952		334		231		580		1878		0		0		
	22		955		334		228		534		1955		0		0		
	23		956		335		228		496		1737		0		0		
	24		958		334		232		456		1470		0		0		
																	
																	
			Hourly Breakdown of Total Production by Resource Type (MW)														
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO							
	1		3800		2265		8809		7544		3381						
	2		3710		2264		8356		6765		3212						
	3		2434		2263		8843		6572		3332						
	4		3344		2262		7411		6596		3273						
	5		3244		2262		7741		6563		3239						
	6		2898		2260		8183		7489		3396						
	7		3088		2261		8508		8346		3589						
	8		6693		2263		8231		6734		2942						
	9		10541		2264		6781		5436		2861						
	10		11990		2265		6885		4804		2873						
	11		12675		2265		7471		4059		3038						
	12		12995		2265		8615		3700		3227						
	13		13043		2265		9697		4084		3341						
	14		13117		2265		10728		5005		3503						
	15		13107		2260		12218		5245		3830						
	16		12913		2256		13401		5722		4256						
	17		12269		2258		15056		5863		4608						
	18		10649		2261		16166		6924		4603						
	19		6896		2262		17708		8601		5005						
	20		3835		2264		18307		9609		5303						
	21		3975		2264		17325		9549		5118						
	22		4006		2264		16120		8771		4641						
	23		3752		2263		13841		8173		4178						
	24		3450		2264		11861		7910		3582						
