08/26/21			Hourly Breakdown of Renewable Resources (MW)														
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL						
	1		902		275		211		136		3666		0		0		
	2		901		274		211		100		3715		0		0		
	3		903		275		211		99		3760		0		0		
	4		904		271		210		99		3486		0		0		
	5		904		275		210		99		3358		0		0		
	6		902		277		210		138		2898		0		0		
	7		903		281		210		140		2361		328		0		
	8		900		280		209		133		2019		4295		95		
	9		894		282		208		96		1471		9353		282		
	10		892		283		206		90		1207		11292		347		
	11		890		282		188		128		991		11909		372		
	12		887		280		182		131		782		12210		378		
	13		883		282		177		131		932		12253		376		
	14		881		282		177		134		1489		12176		368		
	15		881		269		181		133		2007		11958		360		
	16		885		270		185		134		2319		11494		350		
	17		884		270		186		146		2623		10723		331		
	18		882		269		183		175		2790		8044		227		
	19		883		268		184		213		3108		3015		107		
	20		888		266		189		212		3462		177		0		
	21		892		262		190		177		3851		27		0		
	22		894		255		188		166		3938		1		0		
	23		893		250		187		166		3625		0		0		
	24		894		266		186		159		3336		0		0		
																	
																	
			Hourly Breakdown of Total Production by Resource Type (MW)														
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO							
	1		5152		2261		10500		7392		843						
	2		5154		2262		9576		6968		799						
	3		5221		2262		8425		7254		803						
	4		4933		2262		7985		7238		801						
	5		4822		2259		8179		7198		818						
	6		4399		2258		9051		7470		940						
	7		4178		2258		9107		8813		1305						
	8		7662		2260		8443		7777		813						
	9		12409		2262		7706		5461		376						
	10		14285		2263		7830		4504		49						
	11		14743		2263		7835		3995		224						
	12		14848		2262		8351		3707		661						
	13		15022		2261		9870		3314		868						
	14		15477		2261		11479		3251		978						
	15		15777		2263		13206		3210		1188						
	16		15665		2264		14712		3319		1764						
	17		15206		2264		14381		5339		2485						
	18		12766		2264		17007		4978		3456						
	19		8030		2265		18975		6691		4131						
	20		5208		2265		19119		7565		4552						
	21		5392		2266		17538		7631		4414						
	22		5451		2267		15050		8533		3625						
	23		5108		2268		13067		8850		2483						
	24		4837		2265		11156		8780		1872						
