05/08/21			Hourly Breakdown of Renewable Resources (MW)														
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL						
	1		889		335		217		223		3711		0		0		
	2		884		337		217		223		3706		0		0		
	3		882		336		218		224		4280		0		0		
	4		883		334		218		224		4847		0		0		
	5		885		334		218		223		5168		0		0		
	6		885		334		215		222		5134		0		0		
	7		886		338		217		224		4881		1517		9		
	8		886		336		216		226		4239		6132		138		
	9		884		330		216		226		3558		8601		287		
	10		882		329		211		203		2764		8663		346		
	11		888		329		207		165		2364		8990		366		
	12		883		326		207		162		2013		8814		378		
	13		881		324		207		161		2003		9077		381		
	14		879		328		209		160		2123		9123		375		
	15		878		330		208		163		2494		9106		367		
	16		877		329		209		163		3255		8774		347		
	17		876		331		209		200		3700		8379		315		
	18		873		340		211		213		4089		8197		253		
	19		873		341		216		226		4668		4216		126		
	20		876		341		216		264		4595		411		0		
	21		879		341		216		263		4470		0		0		
	22		882		341		217		229		4351		0		0		
	23		884		337		216		224		4307		0		0		
	24		884		337		217		224		4246		0		0		
																	
																	
			Hourly Breakdown of Total Production by Resource Type (MW)														
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO							
	1		5346		2280		5423		8115		1331						
	2		5307		2280		4705		8116		1082						
	3		5874		2280		4010		7676		1034						
	4		6443		2281		3765		7760		641						
	5		6782		2281		3089		7661		851						
	6		6760		2282		3190		7766		988						
	7		7904		2282		3685		6319		1110						
	8		12022		2283		2922		3876		562						
	9		14071		2283		2320		1983		617						
	10		13432		2283		2094		2198		458						
	11		13304		2284		2285		1350		372						
	12		12810		2284		2322		1112		404						
	13		13017		2283		2288		716		369						
	14		13188		2283		2363		766		398						
	15		13528		2283		2908		1038		167						
	16		13931		2284		3255		1365		395						
	17		14019		2284		4051		2089		476						
	18		14210		2284		4662		2959		585						
	19		10928		2283		4661		5369		2058						
	20		6797		2284		6448		7751		2905						
	21		6127		2283		7486		7864		2915						
	22		5988		2283		7319		7949		2462						
	23		5929		2283		6936		7571		1906						
	24		5871		2283		6082		7511		1346						
