11/13/21			Hourly Breakdown of Renewable Resources (MW)														
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL						
	1		1125		180		212		204		764		0		0		
	2		1125		183		213		201		736		0		0		
	3		1125		187		212		202		873		0		0		
	4		1126		188		213		201		949		0		0		
	5		1126		191		213		201		967		0		0		
	6		1124		192		213		207		1029		0		0		
	7		1124		194		212		208		976		450		0		
	8		1124		195		211		207		879		4320		81		
	9		1122		194		210		204		936		7017		310		
	10		1120		197		207		206		977		7876		369		
	11		1117		201		209		200		1036		8860		381		
	12		1112		210		206		174		1081		9413		382		
	13		1110		244		207		170		1020		9709		380		
	14		1108		251		207		170		780		9905		368		
	15		1108		251		203		171		689		9493		322		
	16		1109		250		203		189		663		5674		193		
	17		1109		246		208		222		588		792		1		
	18		1114		248		211		225		510		0		0		
	19		1116		251		211		226		529		0		0		
	20		1118		252		211		227		524		0		0		
	21		1122		251		211		227		492		0		0		
	22		1122		252		211		229		463		0		0		
	23		1121		249		210		227		519		0		0		
	24		1120		242		211		208		553		0		0		
																	
																	
			Hourly Breakdown of Total Production by Resource Type (MW)														
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO							
	1		2454		2268		8812		7589		772						
	2		2430		2269		7873		7724		766						
	3		2564		2269		7318		7567		706						
	4		2648		2268		6918		7391		744						
	5		2667		2269		7436		6517		1055						
	6		2731		2270		7532		6922		1007						
	7		3089		2271		7465		7123		1067						
	8		6767		2270		6232		5192		978						
	9		9947		2269		4184		4692		839						
	10		10887		2268		4053		4661		435						
	11		11951		2268		4165		3602		301						
	12		12560		2267		4439		3221		30						
	13		12840		2267		4511		3325		10						
	14		12789		2267		5067		3507		48						
	15		12320		2267		5612		3581		336						
	16		8577		2267		8849		4977		942						
	17		3308		2266		11484		7634		1821						
	18		2273		2267		12276		8441		2108						
	19		2290		2267		11463		8612		2112						
	20		2293		2266		10928		8508		1694						
	21		2265		2266		10557		8448		1286						
	22		2238		2268		10268		8083		1152						
	23		2285		2268		9328		8009		899						
	24		2296		2267		7665		8407		860						
