05/29/18			Hourly Breakdown of Renewable Resources (MW)														
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL						
	1		981		322		236		416		2427		0		0		
	2		982		324		236		375		2417		0		0		
	3		985		320		236		374		2299		0		0		
	4		987		322		237		375		2060		0		0		
	5		989		322		238		410		1599		0		0		
	6		990		321		238		526		1139		0		0		
	7		988		325		237		595		893		1509		35		
	8		985		326		236		589		545		5155		261		
	9		980		326		231		470		357		7572		456		
	10		974		319		223		441		281		8835		489		
	11		971		320		225		541		321		9424		396		
	12		967		316		226		550		357		9730		260		
	13		963		318		226		453		441		9800		234		
	14		958		316		227		439		603		9802		327		
	15		960		296		227		442		706		9338		339		
	16		967		293		229		476		1066		8419		200		
	17		967		301		227		564		1711		7411		61		
	18		970		301		226		559		2416		5889		0		
	19		973		299		231		595		2398		3037		0		
	20		977		304		232		596		2389		593		0		
	21		983		301		232		580		2584		18		0		
	22		987		303		232		567		2804		0		0		
	23		989		303		233		527		2821		0		0		
	24		991		304		231		474		2950		0		0		
																	
																	
			Hourly Breakdown of Total Production by Resource Type (MW)														
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO							
	1		4382		2282		4528		8403		2768						
	2		4334		2280		4213		8414		2542						
	3		3229		2279		4460		8862		2576						
	4		3981		2279		3208		9114		2566						
	5		3558		2280		3535		9375		2837						
	6		3214		2280		3989		10196		2879						
	7		4582		2280		4391		9382		2868						
	8		8097		2281		3998		8687		2467						
	9		10392		2282		4066		7424		2384						
	10		11562		2280		4186		6728		2279						
	11		12198		2279		4409		6302		2438						
	12		12406		2280		4839		6110		2656						
	13		12435		2279		5214		6441		2657						
	14		12672		2277		6022		6179		2720						
	15		12308		2276		6838		6401		2955						
	16		11650		2277		7687		6825		2994						
	17		11242		2277		8142		6974		3251						
	18		10361		2278		8837		7471		3310						
	19		7533		2279		9919		8519		3945						
	20		5091		2280		10979		9795		3903						
	21		4698		2280		10812		10193		3889						
	22		4893		2283		9454		9945		3750						
	23		4873		2279		8056		9070		3403						
	24		4950		2277		6252		8480		3282						
