07/21/17			Hourly Breakdown of Renewable Resources (MW)														
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL						
	1		975		197		170		393		3826		0		0		
	2		976		189		171		383		3797		0		0		
	3		978		188		171		386		3600		0		0		
	4		975		189		172		383		3542		0		0		
	5		966		193		171		384		3382		0		0		
	6		966		199		171		396		3068		0		0		
	7		970		202		169		413		2713		714		0		
	8		968		201		167		406		2374		3740		103		
	9		965		198		163		440		1873		6678		429		
	10		953		197		150		453		1422		8071		524		
	11		926		211		157		474		839		8644		554		
	12		924		215		155		476		576		8968		598		
	13		922		210		156		530		475		8999		602		
	14		921		210		150		527		468		9013		610		
	15		921		210		149		585		634		9028		630		
	16		919		211		160		589		1199		8708		620		
	17		919		211		166		596		2069		7947		613		
	18		920		210		169		627		2724		6625		582		
	19		933		210		169		631		3147		3831		432		
	20		955		210		171		634		3423		889		153		
	21		960		209		172		612		3471		9		8		
	22		967		208		172		551		3346		0		0		
	23		966		199		171		501		3225		0		0		
	24		966		198		171		443		2875		0		0		
																	
																	
			Hourly Breakdown of Total Production by Resource Type (MW)														
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO							
	1		5426		2270		7490		7668		4298						
	2		5515		2270		6387		7652		4083						
	3		5323		2268		5611		7556		4047						
	4		5261		2267		5424		7251		4040						
	5		5096		2269		5719		7299		4055						
	6		4799		2271		6509		7725		4190						
	7		5181		2271		6975		8005		4171						
	8		7958		2272		6444		7349		4210						
	9		10746		2272		6524		6099		3839						
	10		11769		2270		6849		5616		3905						
	11		11805		2269		7184		5959		4475						
	12		11912		2269		8049		6107		4552						
	13		11895		2269		8536		6189		4770						
	14		11899		2268		9819		6094		4979						
	15		12157		2267		10894		6369		4994						
	16		12407		2266		11479		6761		5183						
	17		12522		2267		12037		7038		5314						
	18		11858		2269		12647		7563		5343						
	19		9352		2271		13422		8756		5487						
	20		6435		2273		13559		10102		5673						
	21		5441		2274		13352		10344		5395						
	22		5244		2275		12342		9845		5499						
	23		5062		2275		11464		8356		5292						
	24		4653		2275		9720		8164		4923						
