09/21/17			Hourly Breakdown of Renewable Resources (MW)														
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL						
	1		1211		382		169		337		2977		0		0		
	2		1213		376		170		334		2953		0		0		
	3		1209		377		170		302		2714		0		0		
	4		1197		377		169		301		2627		0		0		
	5		1199		383		169		332		2427		0		0		
	6		1201		391		169		337		2367		0		0		
	7		1202		398		163		360		2060		7		0		
	8		1201		401		162		378		1899		1318		35		
	9		1197		402		163		351		1752		3997		264		
	10		1196		403		167		349		2047		5926		433		
	11		1194		404		169		363		2390		6577		502		
	12		1191		403		166		357		2578		7422		495		
	13		1201		405		165		357		3033		7987		541		
	14		1170		412		168		352		3294		8144		560		
	15		1146		418		168		354		3446		8095		536		
	16		1146		420		166		353		3372		7513		466		
	17		1143		421		169		344		3565		6434		415		
	18		1149		419		168		354		3433		3914		345		
	19		1152		409		158		379		3402		562		83		
	20		1157		410		160		383		3126		0		0		
	21		1160		416		166		396		3037		0		0		
	22		1162		411		166		352		2979		0		0		
	23		1165		390		168		342		3061		0		0		
	24		1166		379		168		336		3357		0		0		
																	
																	
			Hourly Breakdown of Total Production by Resource Type (MW)														
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO							
	1		4740		2269		4492		8380		3240						
	2		5045		2268		4004		7972		3002						
	3		4772		2267		3924		7791		2948						
	4		4671		2266		3987		7602		2917						
	5		4510		2267		4233		7783		3188						
	6		4464		2267		4911		8204		3513						
	7		4190		2266		6147		9334		3699						
	8		5394		2268		6383		8980		3700						
	9		8126		2269		6050		7450		3289						
	10		10522		2270		4716		6637		2916						
	11		11599		2271		4028		6260		2779						
	12		12613		2270		3991		5080		2701						
	13		13689		2266		3723		3903		2771						
	14		14101		2264		3555		3611		2699						
	15		14163		2263		3504		3486		2762						
	16		13436		2263		3768		3986		2886						
	17		12491		2262		4662		4458		3112						
	18		9782		2263		5476		6126		3664						
	19		6145		2263		7121		8427		3918						
	20		5236		2264		8710		9286		3938						
	21		5175		2264		8384		9290		3927						
	22		5070		2266		7376		8943		3828						
	23		5126		2268		6174		7999		3783						
	24		5406		2269		4724		7366		3609						
