03/14/17			Hourly Breakdown of Renewable Resources (MW)														
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL						
	1		929		210		157		479		397		0		0		
	2		930		206		157		478		410		0		0		
	3		930		209		156		477		326		0		0		
	4		931		207		157		479		149		0		0		
	5		925		209		157		520		139		0		0		
	6		925		208		157		519		123		0		0		
	7		921		214		157		518		269		0		0		
	8		926		218		156		519		269		882		3		
	9		925		221		151		507		185		4535		98		
	10		929		221		148		492		109		7307		224		
	11		927		222		149		494		114		8186		255		
	12		923		223		153		493		141		8480		252		
	13		920		227		154		490		156		8437		246		
	14		920		227		154		490		203		8425		241		
	15		923		231		158		493		242		8279		246		
	16		922		242		161		490		259		7865		249		
	17		922		249		168		526		265		6872		218		
	18		922		248		170		527		363		4229		163		
	19		923		248		171		532		439		823		20		
	20		924		248		172		540		601		0		0		
	21		926		244		171		542		667		0		0		
	22		928		240		171		539		840		0		0		
	23		928		233		171		540		953		0		0		
	24		929		232		172		536		999		0		0		
																	
																	
			Hourly Breakdown of Total Production by Resource Type (MW)														
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO							
	1		2171		1603		5763		7188		4508						
	2		2181		1604		4686		7206		4602						
	3		2099		1603		4525		6984		4498						
	4		1922		1600		4515		7073		4461						
	5		1950		1599		4629		7175		4506						
	6		1931		1600		5608		7157		4726						
	7		2079		1599		6754		8216		4864						
	8		2974		1599		7214		8292		4853						
	9		6621		1600		5613		6770		4293						
	10		9429		1601		4500		5338		3896						
	11		10348		1601		4196		4636		4114						
	12		10665		1602		3923		4773		4173						
	13		10629		1600		3968		4973		4189						
	14		10661		1600		4129		5609		4036						
	15		10573		1599		4778		5631		3991						
	16		10187		1598		5149		6107		4190						
	17		9220		1597		5820		6778		4457						
	18		6622		1596		7166		8077		4668						
	19		3156		1607		9582		9096		5052						
	20		2484		1607		10878		9334		5226						
	21		2550		1609		10443		9242		5186						
	22		2719		1612		9065		9059		5002						
	23		2824		1608		7015		8702		4931						
	24		2868		1608		5650		8125		4546						
