04/20/21			Hourly Breakdown of Renewable Resources (MW)														
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL						
	1		931		292		192		174		5421		0		0		
	2		932		291		193		171		5252		0		0		
	3		932		292		193		172		5174		0		0		
	4		929		292		195		171		5087		0		0		
	5		916		293		194		171		5019		0		0		
	6		915		292		194		174		4630		0		0		
	7		907		291		193		193		3927		660		0		
	8		907		293		192		195		3321		5553		129		
	9		905		293		190		196		3216		10066		308		
	10		901		285		188		197		3185		11461		411		
	11		901		283		187		185		2935		12025		443		
	12		899		283		184		179		2528		12119		443		
	13		897		282		181		191		2504		12197		446		
	14		899		285		181		192		3138		12049		444		
	15		896		290		189		188		3770		11835		441		
	16		932		292		190		193		3855		11583		403		
	17		910		292		192		188		3514		10251		239		
	18		899		288		191		181		3545		8384		46		
	19		906		290		191		187		3706		3263		0		
	20		919		293		191		208		3232		126		0		
	21		924		293		194		220		3120		0		0		
	22		924		293		196		192		3412		0		0		
	23		927		291		197		186		3640		0		0		
	24		929		291		197		190		3569		0		0		
																	
																	
			Hourly Breakdown of Total Production by Resource Type (MW)														
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO							
	1		6974		1146		7256		5623		1082						
	2		6809		1147		6990		5430		835						
	3		6725		1147		6754		5195		817						
	4		6637		1147		6521		5328		814						
	5		6556		1147		6750		5418		932						
	6		6192		1147		7403		5797		1370						
	7		6092		1147		8333		5953		1651						
	8		10296		1147		7258		4006		1163						
	9		15028		1147		4747		1901		895						
	10		16601		1147		3842		1124		472						
	11		16953		1146		3363		489		413						
	12		16649		1147		3297		190		425						
	13		16688		1146		3223		64		395						
	14		17147		1146		3354		-182		341						
	15		17604		1146		3644		-629		339						
	16		17496		1146		3990		-329		418						
	17		15688		1147		4857		1259		649						
	18		13701		1147		6436		2162		1214						
	19		8805		1146		8198		5630		2083						
	20		5046		1146		10470		7525		2591						
	21		4691		1146		11040		7488		2558						
	22		4974		1146		9556		7846		2441						
	23		5184		1146		9026		6853		1992						
	24		5134		1147		8214		6760		1406						
