02/01/17			Hourly Breakdown of Renewable Resources (MW)														
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL						
	1		1002		183		194		392		69		0		0		
	2		1002		184		195		383		115		0		0		
	3		1001		184		193		385		132		0		0		
	4		1001		184		189		384		133		0		0		
	5		1001		185		189		384		99		0		0		
	6		1001		185		189		422		117		0		0		
	7		1001		192		189		453		126		0		0		
	8		1000		201		180		488		130		1625		0		
	9		999		203		179		443		147		4883		20		
	10		998		208		176		414		93		6416		194		
	11		998		207		175		339		171		6927		365		
	12		998		207		177		332		235		6851		390		
	13		998		211		179		338		362		7044		389		
	14		999		213		180		338		425		6708		338		
	15		999		214		179		341		565		5681		230		
	16		1000		213		180		393		573		3702		73		
	17		1000		213		181		440		447		1162		2		
	18		1001		213		186		488		440		0		0		
	19		1001		213		186		483		456		0		0		
	20		1001		213		186		465		458		0		0		
	21		1001		210		187		426		398		0		0		
	22		1001		208		187		418		426		0		0		
	23		1001		196		183		406		542		0		0		
	24		1000		193		186		405		683		0		0		
																	
																	
			Hourly Breakdown of Total Production by Resource Type (MW)														
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO							
	1		1840		2270		7656		7052		3510						
	2		1878		2270		7389		6633		3490						
	3		1895		2269		6977		6604		3494						
	4		1891		2269		7211		6346		3506						
	5		1858		2269		7411		6915		3469						
	6		1914		2270		8006		7669		3612						
	7		1960		2270		9014		8815		4033						
	8		3625		2269		9059		8480		4069						
	9		6875		2270		7667		6655		3746						
	10		8498		2265		6711		5684		3560						
	11		9181		2262		6772		5162		3261						
	12		9190		2261		6459		4922		3332						
	13		9521		2261		6383		4325		3454						
	14		9200		2261		6491		4775		3284						
	15		8210		2261		6967		5313		3362						
	16		6134		2261		8064		6295		3564						
	17		3445		2261		9502		7868		3934						
	18		2328		2262		11205		9104		4213						
	19		2339		2261		11787		9590		4099						
	20		2323		2260		11203		9650		4213						
	21		2223		2261		11200		8899		4248						
	22		2239		2261		10453		8429		3873						
	23		2328		2264		9111		7886		3526						
	24		2466		2263		8162		7218		3350						
