03/20/18			Hourly Breakdown of Renewable Resources (MW)														
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL						
	1		958		299		243		181		186		0		0		
	2		957		299		242		183		154		0		0		
	3		957		300		242		180		87		0		0		
	4		958		294		243		183		115		0		0		
	5		957		289		243		181		88		0		0		
	6		956		292		242		184		132		0		0		
	7		956		298		242		260		177		0		0		
	8		956		302		239		328		182		739		0		
	9		955		305		238		287		190		2854		0		
	10		951		305		239		216		262		4347		0		
	11		951		314		240		203		303		5456		0		
	12		950		315		243		208		325		6087		0		
	13		949		319		243		206		476		5982		0		
	14		951		313		244		204		484		5620		0		
	15		952		314		245		224		505		5102		0		
	16		953		324		244		219		611		4266		0		
	17		955		322		245		223		703		2969		0		
	18		954		322		244		233		629		1388		0		
	19		953		321		243		358		1072		173		0		
	20		953		320		245		368		808		0		0		
	21		952		311		245		372		759		0		0		
	22		950		306		246		361		871		0		0		
	23		951		300		246		261		833		0		0		
	24		951		301		247		227		656		0		0		
																	
																	
			Hourly Breakdown of Total Production by Resource Type (MW)														
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO							
	1		1867		1101		8241		7878		1964						
	2		1835		1100		7762		7747		1871						
	3		809		1100		8564		7505		1872						
	4		1793		1100		7566		7435		1871						
	5		1758		1099		7613		7761		1888						
	6		1806		1099		8163		8031		2188						
	7		1933		1099		9369		8620		2749						
	8		2746		1099		9598		8771		3027						
	9		4829		1099		9473		7633		2314						
	10		6320		1099		9044		6981		1747						
	11		7467		1099		8512		6591		1501						
	12		8128		1100		7998		6926		1470						
	13		8175		1100		8018		6621		1475						
	14		7816		1099		8354		6895		1456						
	15		7342		1099		8630		7213		1556						
	16		6617		1099		8892		7203		1611						
	17		5417		1098		9764		7423		1729						
	18		3770		1097		10479		8413		2230						
	19		3120		1097		10508		9180		2650						
	20		2694		1097		11726		8990		3134						
	21		2639		1097		11367		9315		2935						
	22		2734		1098		9971		9377		2795						
	23		2591		1099		9133		8723		2370						
	24		2382		1100		8394		8429		1940						
