03/05/21			Hourly Breakdown of Renewable Resources (MW)														
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL						
	1		689		274		217		147		1075		0		0		
	2		689		274		217		148		1145		0		0		
	3		689		275		217		149		1236		0		0		
	4		689		281		218		148		1225		0		0		
	5		690		285		217		147		1156		0		0		
	6		690		282		217		180		1095		0		0		
	7		687		279		217		189		985		812		0		
	8		688		279		216		135		1022		5963		170		
	9		687		282		211		136		1212		9942		358		
	10		686		274		209		133		1406		10533		442		
	11		685		277		209		129		1516		10902		462		
	12		683		280		210		93		1500		10210		463		
	13		683		283		211		97		1471		10413		458		
	14		681		291		211		107		1291		10418		450		
	15		680		309		212		108		1142		10556		424		
	16		678		314		217		144		874		9306		359		
	17		692		316		219		153		693		5898		212		
	18		699		314		213		211		566		923		7		
	19		699		315		210		219		731		0		0		
	20		700		314		212		219		916		0		0		
	21		701		311		212		201		1137		0		0		
	22		699		310		212		166		1229		0		0		
	23		702		310		211		155		1350		0		0		
	24		699		299		211		152		1571		0		0		
																	
																	
			Hourly Breakdown of Total Production by Resource Type (MW)														
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO							
	1		2364		1146		9043		7833		833						
	2		2437		1146		9110		7615		581						
	3		2528		1142		8986		7564		513						
	4		2528		1136		9135		7452		474						
	5		2460		1131		9870		7284		592						
	6		2430		1135		10740		7356		986						
	7		3028		1145		10910		7686		1330						
	8		8169		1145		8191		5882		956						
	9		12710		1145		5647		3553		672						
	10		13662		1145		3817		3336		638						
	11		14212		1145		3387		2482		406						
	12		13438		1146		3484		1951		784						
	13		13613		1146		3244		1904		674						
	14		13447		1146		3379		2257		405						
	15		13452		1146		3583		2196		621						
	16		12046		1146		5070		2441		913						
	17		8418		1146		7432		4654		1361						
	18		3097		1146		10847		7545		2190						
	19		2146		1146		12787		8055		2418						
	20		2331		1146		11882		8846		1967						
	21		2529		1146		11207		8957		1606						
	22		2600		1146		10733		8868		1232						
	23		2703		1146		10182		8268		997						
	24		2904		1146		9539		7503		850						
