09/23/21			Hourly Breakdown of Renewable Resources (MW)														
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL						
	1		955		272		239		114		3143		0		0		
	2		954		270		240		108		3339		0		0		
	3		953		272		240		111		3187		0		0		
	4		951		273		240		114		2882		0		0		
	5		952		273		241		113		2492		0		0		
	6		953		272		240		111		2456		0		0		
	7		954		274		238		105		2502		25		0		
	8		951		276		232		104		2131		1809		0		
	9		935		296		233		92		1834		5818		0		
	10		925		300		233		55		1611		8313		60		
	11		923		300		231		55		1141		8571		267		
	12		922		300		233		53		890		8809		261		
	13		922		298		236		95		731		8848		137		
	14		927		301		236		102		832		8101		271		
	15		926		302		236		103		801		7351		284		
	16		927		305		238		118		810		6184		192		
	17		930		290		237		133		767		4644		20		
	18		929		272		236		177		1115		2567		0		
	19		928		273		237		177		1410		259		0		
	20		935		273		239		185		1616		0		0		
	21		946		272		239		181		1579		0		0		
	22		953		272		237		134		1369		0		0		
	23		952		268		237		128		1307		0		0		
	24		955		268		238		119		1396		0		0		
																	
																	
			Hourly Breakdown of Total Production by Resource Type (MW)														
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO							
	1		4673		2264		10180		7792		1069						
	2		4854		2265		9071		7299		1055						
	3		4736		2265		8487		7071		1064						
	4		4435		2264		8514		6992		1090						
	5		4043		2264		8816		7010		1095						
	6		3984		2264		9275		7370		1270						
	7		4088		2265		10276		7636		1558						
	8		5347		2265		10450		7545		1122						
	9		9042		2267		8823		6647		884						
	10		11424		2268		7853		5702		854						
	11		11517		2268		8443		5399		902						
	12		11469		2266		9101		5400		977						
	13		11285		2268		10242		5817		959						
	14		10794		2269		12398		5725		1221						
	15		10048		2267		13523		6301		1805						
	16		8871		2267		14428		7184		2442						
	17		7102		2268		15776		7956		2876						
	18		5412		2268		16634		8100		3588						
	19		3331		2268		16727		9105		3797						
	20		3193		2268		16397		9046		3638						
	21		3184		2269		15494		8913		3107						
	22		2937		2270		14815		8610		2505						
	23		2851		2270		13700		8354		1570						
	24		2933		2268		12626		7397		1339						
