06/06/19			Hourly Breakdown of Renewable Resources (MW)														
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL						
	1		902		404		221		483		2647		0		0		
	2		903		403		221		462		2422		0		0		
	3		905		404		221		462		2202		0		0		
	4		904		405		221		464		2162		0		0		
	5		905		407		221		463		2319		0		0		
	6		906		407		221		501		2355		0		0		
	7		907		408		217		551		2355		1568		17		
	8		907		410		212		517		2020		5514		241		
	9		905		408		210		509		1796		8266		431		
	10		903		402		209		471		1821		9451		505		
	11		901		403		213		472		1699		10013		508		
	12		899		404		215		474		2017		10280		507		
	13		897		403		214		472		2344		10337		513		
	14		898		402		216		508		2439		10157		466		
	15		896		405		218		513		2452		9999		486		
	16		895		405		217		508		2534		9576		474		
	17		896		400		208		518		2648		8824		388		
	18		900		411		219		598		2843		7336		367		
	19		901		412		223		607		3004		4141		158		
	20		901		410		224		606		3100		844		23		
	21		903		411		223		611		3304		0		0		
	22		905		413		224		609		3359		0		0		
	23		907		409		224		552		3283		0		0		
	24		908		406		224		477		3073		0		0		
																	
																	
			Hourly Breakdown of Total Production by Resource Type (MW)														
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO							
	1		4657		2277		5231		8320		4318						
	2		4411		2276		4356		8040		4364						
	3		3289		2276		4343		8233		4328						
	4		4156		2277		3107		8111		4322						
	5		4315		2277		2902		8238		4356						
	6		4390		2275		3167		8584		4641						
	7		6023		2272		3290		8440		4287						
	8		9821		2273		2862		6445		4078						
	9		12525		2275		2414		4777		3717						
	10		13762		2275		2396		3576		3514						
	11		14209		2276		2301		3501		3222						
	12		14796		2277		2179		3114		3583						
	13		15180		2277		2314		2724		3742						
	14		15086		2276		2391		3234		3913						
	15		14969		2277		2600		3800		3967						
	16		14609		2277		2984		4506		3908						
	17		13882		2272		3955		4756		4192						
	18		12674		2272		4507		5659		4366						
	19		9446		2274		6135		7116		5024						
	20		6108		2277		7159		8984		5226						
	21		5452		2277		6798		10105		5149						
	22		5510		2277		6408		9605		5134						
	23		5375		2278		5962		8496		4670						
	24		5088		2278		5151		7503		4606						
