05/15/17			Hourly Breakdown of Renewable Resources (MW)														
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL						
	1		968		236		160		540		2277		0		0		
	2		968		234		163		530		2419		0		0		
	3		969		234		163		534		2169		0		0		
	4		970		236		163		534		2108		0		0		
	5		969		235		163		564		2029		0		0		
	6		970		232		163		568		2129		0		0		
	7		969		233		161		606		2166		1039		0		
	8		966		234		160		568		2407		4295		189		
	9		965		235		162		556		2709		6450		210		
	10		969		236		162		535		3164		7278		127		
	11		966		239		159		532		3282		7940		264		
	12		965		237		159		530		3392		7813		484		
	13		965		236		162		548		3665		7540		451		
	14		946		237		159		548		3852		7370		458		
	15		944		237		159		549		4094		7141		449		
	16		943		237		159		547		4113		6821		361		
	17		950		238		157		527		3915		5990		188		
	18		953		237		155		576		3546		4727		41		
	19		956		235		153		581		3348		2116		8		
	20		958		236		152		616		3346		219		0		
	21		962		235		149		608		3538		0		0		
	22		966		235		149		610		3915		0		0		
	23		967		233		150		544		4223		0		0		
	24		970		233		151		533		4392		0		0		
																	
																	
			Hourly Breakdown of Total Production by Resource Type (MW)														
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO							
	1		4181		1136		2628		8141		4274						
	2		4314		1137		2075		8403		4040						
	3		4069		1136		1859		8525		4042						
	4		4011		1136		1949		8434		4094						
	5		3960		1136		2209		8119		4366						
	6		4062		1136		2542		8817		4580						
	7		5174		1136		2745		9018		4716						
	8		8819		1136		2661		7215		4249						
	9		11287		1136		3137		5172		3691						
	10		12471		1136		3164		4435		3623						
	11		13382		1136		3361		3804		3303						
	12		13580		1136		3138		3558		3384						
	13		13567		1136		3164		3188		3688						
	14		13570		1136		3123		3541		3453						
	15		13573		1136		2937		3835		3498						
	16		13181		1136		2740		4347		3721						
	17		11965		1136		2592		5523		4125						
	18		10235		1136		2767		6964		4387						
	19		7397		1136		4150		8622		4708						
	20		5527		1136		5189		9719		5311						
	21		5492		1136		6111		9898		5314						
	22		5875		1136		5274		9621		5018						
	23		6117		1135		3474		9496		4708						
	24		6279		1135		2832		8322		4358						
