12/31/18			Hourly Breakdown of Renewable Resources (MW)														
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL						
	1		991		379		234		199		2592		0		0		
	2		992		369		234		205		2484		0		0		
	3		992		378		234		199		2660		0		0		
	4		993		378		234		206		3095		0		0		
	5		993		378		234		196		3339		0		0		
	6		994		384		234		244		3284		0		0		
	7		994		387		234		245		3053		0		0		
	8		994		384		234		245		2697		405		0		
	9		993		386		234		248		2219		2588		0		
	10		992		388		230		215		2160		4005		8		
	11		993		383		225		212		2483		4126		0		
	12		993		376		225		202		2496		4129		0		
	13		993		376		226		189		2317		4789		0		
	14		992		380		231		195		2298		4890		29		
	15		992		386		229		196		2574		4723		165		
	16		992		385		229		215		2522		2981		166		
	17		993		386		228		280		2338		440		3		
	18		993		386		228		378		2220		0		0		
	19		994		388		228		378		2288		0		0		
	20		993		389		228		383		2321		0		0		
	21		991		383		228		326		2795		0		0		
	22		992		383		227		292		3171		0		0		
	23		993		382		226		219		2796		0		0		
	24		993		379		226		193		2667		0		0		
																	
																	
			Hourly Breakdown of Total Production by Resource Type (MW)														
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO							
	1		4395		2272		5787		6872		2053						
	2		4284		2272		5506		6658		1824						
	3		3471		2273		6361		6002		1931						
	4		4906		2274		5369		5511		1939						
	5		5140		2275		5308		5548		2092						
	6		5140		2276		5203		6515		2261						
	7		4913		2276		5799		7590		2283						
	8		4959		2275		6584		7584		2362						
	9		6668		2273		6541		6379		2291						
	10		7998		2273		5589		6118		1965						
	11		8422		2274		4822		6275		1741						
	12		8421		2273		4566		6102		1553						
	13		8890		2273		4352		5463		1480						
	14		9015		2274		4034		5392		1487						
	15		9265		2274		4214		5146		1633						
	16		7490		2273		5330		6113		2036						
	17		4668		2273		7560		7873		2623						
	18		4205		2274		9063		8649		3491						
	19		4276		2273		8863		9109		3141						
	20		4314		2273		8037		9130		3082						
	21		4723		2273		7233		8748		2953						
	22		5065		2273		6500		8401		2724						
	23		4616		2272		7011		7417		2515						
	24		4458		2272		7038		6532		2488						
