04/08/20			Hourly Breakdown of Renewable Resources (MW)														
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL						
	1		894		258		207		200		1210		0		0		
	2		892		252		208		203		1378		0		0		
	3		891		257		208		204		1318		0		0		
	4		898		246		208		205		1311		0		0		
	5		898		248		209		206		1135		0		0		
	6		899		244		209		207		921		0		0		
	7		894		250		207		217		878		74		0		
	8		898		255		205		223		587		1068		0		
	9		886		260		204		229		603		2110		0		
	10		896		243		203		220		723		3135		6		
	11		887		238		203		214		798		4125		8		
	12		890		244		205		212		822		5172		0		
	13		900		241		205		215		774		5296		0		
	14		892		245		205		209		821		5081		0		
	15		885		242		204		174		880		4742		0		
	16		888		242		205		171		848		4400		0		
	17		894		246		204		208		885		3569		0		
	18		902		256		205		232		914		2122		0		
	19		899		265		206		232		1115		536		0		
	20		903		267		206		232		1452		0		0		
	21		906		268		205		232		1782		0		0		
	22		908		269		205		231		1680		0		0		
	23		906		272		205		221		1630		0		0		
	24		913		270		205		209		1683		0		0		
																	
																	
			Hourly Breakdown of Total Production by Resource Type (MW)														
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO							
	1		2769		2267		7228		6559		1178						
	2		2933		2267		7363		5953		911						
	3		2878		2266		7265		5875		733						
	4		2868		2265		7134		5852		698						
	5		2696		2265		7260		6115		878						
	6		2480		2264		7978		6635		949						
	7		2520		2263		8403		7168		1389						
	8		3236		2264		8434		7157		1543						
	9		4292		2265		8111		6729		1313						
	10		5426		2265		7816		5894		902						
	11		6473		2266		7589		4466		917						
	12		7545		2265		7292		3375		837						
	13		7631		2264		7000		3298		913						
	14		7453		2263		6878		2810		960						
	15		7127		2263		6968		2890		902						
	16		6754		2264		6689		3353		986						
	17		6006		2265		6963		4105		1283						
	18		4631		2265		7135		6190		1652						
	19		3253		2266		8091		7311		2234						
	20		3060		2266		8487		8010		2749						
	21		3393		2266		8774		7862		2480						
	22		3293		2266		8148		7881		2188						
	23		3234		2267		7809		7292		1885						
	24		3280		2267		7391		6422		1601						
