08/27/21			Hourly Breakdown of Renewable Resources (MW)														
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL						
	1		894		277		186		135		2874		0		0		
	2		894		277		188		132		2492		0		0		
	3		895		275		188		134		2378		0		0		
	4		897		271		188		134		2247		0		0		
	5		898		276		180		138		2050		0		0		
	6		898		276		180		138		1632		0		0		
	7		899		280		180		138		1019		334		0		
	8		898		281		180		138		642		4400		103		
	9		895		282		180		138		517		9448		291		
	10		889		271		179		138		591		11239		357		
	11		884		272		177		137		640		11820		371		
	12		882		272		176		133		559		12048		379		
	13		878		274		176		139		585		12067		377		
	14		876		275		176		136		669		12048		374		
	15		875		275		175		137		1158		11937		368		
	16		872		276		176		142		1438		11510		357		
	17		874		279		175		190		1506		10533		337		
	18		876		275		179		203		1459		8183		280		
	19		880		275		185		226		1673		2942		109		
	20		884		275		187		227		1940		266		0		
	21		886		273		188		226		1866		0		0		
	22		886		273		186		216		1701		0		0		
	23		886		273		181		161		1876		0		0		
	24		888		274		184		147		1608		0		0		
																	
																	
			Hourly Breakdown of Total Production by Resource Type (MW)														
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO							
	1		4364		2264		10734		8690		948						
	2		3953		2265		9905		8656		614						
	3		3838		2266		8732		8679		640						
	4		3702		2267		8400		8714		431						
	5		3510		2267		8694		8786		566						
	6		3106		2268		9101		9224		798						
	7		2806		2268		9254		10058		1316						
	8		6349		2267		8778		8325		715						
	9		11570		2264		7901		6366		185						
	10		13608		2262		7475		5235		280						
	11		14284		2262		8409		4872		140						
	12		14449		2262		9269		4872		348						
	13		14494		2258		10373		4986		722						
	14		14542		2258		11630		5451		1172						
	15		14917		2259		13151		5669		1511						
	16		14793		2259		14294		6078		2470						
	17		13961		2259		15940		6367		3072						
	18		11658		2260		17618		6917		3685						
	19		6544		2260		20796		8126		3894						
	20		3798		2258		21409		8731		3815						
	21		3422		2259		19104		9829		3601						
	22		3240		2261		17344		9784		3264						
	23		3340		2262		15004		9754		2474						
	24		3085		2262		12691		10258		1687						
