12/19/17			Hourly Breakdown of Renewable Resources (MW)														
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL						
	1		943		354		235		382		376		0		0		
	2		943		333		233		371		323		0		0		
	3		944		332		236		363		258		0		0		
	4		942		333		237		360		263		0		0		
	5		939		331		236		361		265		0		0		
	6		939		331		234		495		262		0		0		
	7		939		346		233		519		250		0		0		
	8		940		370		234		558		207		1188		25		
	9		937		378		233		468		233		4566		230		
	10		935		373		234		368		224		6324		367		
	11		934		374		236		359		310		6461		405		
	12		931		363		237		358		487		6549		407		
	13		929		344		238		354		563		6570		396		
	14		932		341		240		353		767		6557		376		
	15		925		344		242		356		1065		5782		324		
	16		904		348		242		488		1281		3284		198		
	17		939		349		241		547		1341		451		0		
	18		938		347		239		555		1210		0		0		
	19		938		345		239		552		1257		0		0		
	20		938		346		240		553		1636		0		0		
	21		939		343		240		553		1764		0		0		
	22		938		340		242		519		1759		0		0		
	23		936		329		228		512		1734		0		0		
	24		936		331		222		467		1665		0		0		
																	
																	
			Hourly Breakdown of Total Production by Resource Type (MW)														
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO							
	1		2266		2262		7189		8480		2390						
	2		2209		2262		6746		8390		2220						
	3		2145		2262		6614		8244		2149						
	4		2155		2262		6525		8338		2152						
	5		2153		2261		6826		8501		2355						
	6		2280		2262		7692		8841		2652						
	7		2304		2262		8791		9592		3369						
	8		3536		2262		8906		9586		3285						
	9		7052		2263		7150		8204		2670						
	10		8831		2262		6127		7276		2026						
	11		9085		2261		6310		6547		1816						
	12		9338		2262		6057		5971		1716						
	13		9398		2261		5779		5995		1771						
	14		9567		2259		5836		6097		1735						
	15		9038		2258		6475		6226		1856						
	16		6745		2257		7125		8009		2425						
	17		3868		2256		9336		9305		3127						
	18		3289		2257		10964		10076		3477						
	19		3331		2258		11268		10375		3231						
	20		3713		2258		10320		10602		3361						
	21		3839		2259		9553		10640		3269						
	22		3798		2260		8935		10166		2983						
	23		3738		2259		7557		9877		2714						
	24		3621		2260		6391		9407		2417						
