10/22/19			Hourly Breakdown of Renewable Resources (MW)														
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL						
	1		972		337		226		247		279		0		0		
	2		972		336		227		248		275		0		0		
	3		974		335		228		246		358		0		0		
	4		974		336		227		247		515		0		0		
	5		975		340		227		247		787		0		0		
	6		975		342		226		244		746		0		0		
	7		977		349		225		248		535		0		0		
	8		977		359		221		269		494		1090		1		
	9		974		363		219		251		465		5368		216		
	10		972		370		216		234		430		8210		415		
	11		969		380		212		233		397		9022		464		
	12		965		382		210		233		397		9103		460		
	13		961		381		214		229		362		8877		394		
	14		958		382		217		211		270		8505		316		
	15		957		381		217		213		242		8755		340		
	16		957		381		219		221		228		8666		405		
	17		960		383		218		248		215		6360		292		
	18		956		381		219		286		335		1958		64		
	19		962		381		221		289		460		27		0		
	20		964		382		224		288		521		0		0		
	21		971		381		225		288		471		0		0		
	22		972		368		225		271		432		0		0		
	23		971		346		224		269		464		0		0		
	24		969		338		225		268		463		0		0		
																	
																	
			Hourly Breakdown of Total Production by Resource Type (MW)														
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO							
	1		2061		1136		10068		7199		1627						
	2		2058		1135		9707		6759		1558						
	3		2141		1133		9422		6377		1508						
	4		2299		1135		9061		6261		1572						
	5		2576		1136		9110		6202		1657						
	6		2533		1136		9742		6329		2185						
	7		2334		1136		10438		7764		2593						
	8		3411		1135		10729		7666		2511						
	9		7856		1135		8591		6088		1748						
	10		10847		1134		7374		4722		1362						
	11		11677		1134		7346		4568		1394						
	12		11750		1135		7738		4700		1354						
	13		11418		1135		8434		5141		1379						
	14		10859		1133		10286		5046		1473						
	15		11105		1132		10617		5772		1529						
	16		11077		1132		11407		5917		2014						
	17		8676		1132		14201		5894		2545						
	18		4199		1134		16960		7309		3008						
	19		2340		1133		18988		6366		3425						
	20		2379		1132		16990		7964		3143						
	21		2336		1133		15654		8248		2815						
	22		2268		1134		13855		8716		2459						
	23		2274		1135		12333		7990		2263						
	24		2263		1135		10496		7984		2003						
