05/15/20			Hourly Breakdown of Renewable Resources (MW)														
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL						
	1		878		308		210		321		3964		0		0		
	2		886		310		210		313		3928		0		0		
	3		898		307		211		311		3601		0		0		
	4		900		303		211		311		3335		0		0		
	5		899		309		211		306		3565		0		0		
	6		902		310		211		313		3689		0		0		
	7		902		314		210		298		3528		1381		44		
	8		895		314		210		290		3389		5379		279		
	9		875		307		209		294		3288		7646		364		
	10		882		300		209		309		2862		8077		363		
	11		871		291		209		320		2636		9573		377		
	12		867		288		209		319		2179		10497		379		
	13		866		293		209		317		2116		10691		379		
	14		872		294		210		319		2162		10859		378		
	15		881		293		212		313		2585		10902		378		
	16		862		299		218		319		2862		10489		374		
	17		866		312		219		326		3381		9641		368		
	18		875		314		219		327		3754		8059		332		
	19		873		314		219		334		4005		4237		199		
	20		847		314		220		338		4069		559		12		
	21		853		315		219		336		4071		0		0		
	22		866		313		218		337		4031		0		0		
	23		872		310		218		329		4075		0		0		
	24		890		310		219		330		3752		0		0		
																	
																	
			Hourly Breakdown of Total Production by Resource Type (MW)														
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO							
	1		5681		1627		3006		9037		2460						
	2		5647		1628		2403		9058		2241						
	3		5328		1629		2235		9230		1982						
	4		5060		1629		2358		9134		1988						
	5		5290		1628		2429		8797		2248						
	6		5425		1628		2459		8997		2490						
	7		6677		1628		2661		7949		2590						
	8		10756		1628		2812		4683		1790						
	9		12983		1628		3185		2215		1425						
	10		13002		1629		3112		2049		1215						
	11		14277		1628		2816		820		1186						
	12		14738		1627		2792		293		1150						
	13		14871		1627		3219		-120		1082						
	14		15094		1627		2789		243		1367						
	15		15564		1628		2973		174		1413						
	16		15423		1629		2995		970		1540						
	17		15113		1629		3239		2126		1780						
	18		13880		1630		3894		3982		1967						
	19		10181		1631		4641		6952		2841						
	20		6359		1630		6229		8679		3704						
	21		5794		1629		6252		9312		3964						
	22		5765		1629		5536		9557		3619						
	23		5804		1624		4554		9380		3245						
	24		5501		1618		3903		9033		2897						
