06/24/17			Hourly Breakdown of Renewable Resources (MW)														
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL						
	1		968		250		182		504		4047		0		0		
	2		967		250		182		495		3921		0		0		
	3		968		252		183		487		3836		0		0		
	4		968		250		183		446		3796		0		0		
	5		967		250		183		454		3504		0		0		
	6		968		252		183		452		3108		0		0		
	7		968		253		182		468		2549		1222		45		
	8		964		255		182		469		2184		3941		169		
	9		961		255		182		470		1763		5866		256		
	10		960		254		183		479		1556		7246		294		
	11		957		253		183		481		1485		7929		327		
	12		956		251		182		513		1535		8218		348		
	13		954		253		182		523		1478		8367		373		
	14		952		253		182		537		1838		8067		344		
	15		952		254		181		550		2638		7976		319		
	16		952		253		173		606		3142		7309		382		
	17		953		252		168		595		3384		6714		350		
	18		954		252		169		603		3425		5458		42		
	19		956		252		169		607		3213		3096		0		
	20		958		252		169		642		3076		723		0		
	21		959		254		169		601		3445		0		0		
	22		963		256		169		569		3617		0		0		
	23		964		253		174		532		3738		0		0		
	24		965		250		176		528		3725		0		0		
																	
																	
			Hourly Breakdown of Total Production by Resource Type (MW)														
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO							
	1		5835		1434		8263		8117		4141						
	2		5815		1512		6782		7842		4141						
	3		5726		1502		5515		8068		4154						
	4		5643		1502		6090		6977		4091						
	5		5358		1510		6061		6984		4125						
	6		4962		1511		6512		7015		4115						
	7		5686		1514		6081		6797		4231						
	8		8164		1516		5386		6140		4041						
	9		9752		1517		5499		5905		4010						
	10		10972		1519		5502		5644		4087						
	11		11615		1521		6018		5563		4098						
	12		12003		1519		7088		5042		4388						
	13		12129		1518		8550		4684		4393						
	14		12174		1518		10075		4358		4387						
	15		12871		1518		10434		4359		4466						
	16		12818		1519		12205		3229		4526						
	17		12416		1517		12810		3688		4721						
	18		10903		1516		13971		4457		4897						
	19		8293		1517		15943		5096		4884						
	20		5820		1515		16821		5669		5102						
	21		5428		1515		15977		6407		5042						
	22		5574		1519		14728		6424		5092						
	23		5661		1531		13163		6195		4573						
	24		5644		1538		10979		5985		4466						
