04/12/17			Hourly Breakdown of Renewable Resources (MW)														
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL						
	1		847		208		175		498		1505		0		0		
	2		848		206		175		497		1804		0		0		
	3		849		208		176		497		1589		0		0		
	4		851		209		176		495		1402		0		0		
	5		850		208		176		509		1387		0		0		
	6		850		204		176		534		1226		0		0		
	7		850		208		167		568		1129		168		0		
	8		850		211		164		561		1177		2678		19		
	9		848		212		164		519		987		5871		139		
	10		847		215		166		467		874		7987		269		
	11		848		214		164		460		812		8643		314		
	12		844		213		158		461		944		8960		331		
	13		845		216		154		436		1398		8885		334		
	14		855		216		161		445		1909		8852		333		
	15		876		217		163		446		2083		8753		326		
	16		875		218		164		488		2144		8420		312		
	17		879		218		165		488		2271		7947		289		
	18		880		220		176		526		2433		6031		240		
	19		879		220		180		558		2439		2193		92		
	20		880		217		180		595		2252		109		0		
	21		906		215		179		576		2105		0		0		
	22		914		215		175		572		1887		0		0		
	23		917		207		176		536		2024		0		0		
	24		874		206		176		514		2088		0		0		
																	
																	
			Hourly Breakdown of Total Production by Resource Type (MW)														
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO							
	1		3233		2282		5319		6175		4049						
	2		3530		2282		4529		6145		4017						
	3		3319		2282		4316		6190		4046						
	4		3133		2282		4434		6098		4043						
	5		3130		2283		4726		6269		4021						
	6		2990		2282		4970		6702		4559						
	7		3090		2280		5815		7471		4793						
	8		5660		2280		4998		6801		4691						
	9		8740		2280		4405		5334		3745						
	10		10825		2281		4157		3442		3826						
	11		11455		2279		3857		3152		3984						
	12		11911		2279		3734		3057		3756						
	13		12268		2279		3480		2865		3609						
	14		12771		2279		3595		2461		3745						
	15		12864		2278		3636		2605		3658						
	16		12621		2279		3993		2613		3833						
	17		12257		2279		4492		2613		3920						
	18		10506		2280		4999		4016		4173						
	19		6561		2278		6600		6264		4698						
	20		4233		2277		7362		8319		5246						
	21		3981		2278		7763		8549		5246						
	22		3763		2279		6613		8998		5003						
	23		3860		2279		6161		7857		4404						
	24		3858		2279		4572		7862		3918						
