11/22/18			Hourly Breakdown of Renewable Resources (MW)														
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL						
	1		963		346		235		184		1372		0		0		
	2		963		348		234		180		1575		0		0		
	3		963		346		234		145		1652		0		0		
	4		965		348		234		178		2323		0		0		
	5		966		349		235		186		2505		0		0		
	6		967		356		234		188		2808		0		0		
	7		967		370		223		190		2599		9		0		
	8		968		372		222		228		2129		1407		0		
	9		968		366		222		159		2335		3985		0		
	10		967		361		228		151		2636		5504		39		
	11		967		362		229		156		2855		6180		46		
	12		966		362		228		153		3382		6274		38		
	13		964		359		228		154		3699		6257		33		
	14		960		361		232		151		3931		6370		120		
	15		959		358		235		152		3807		5762		278		
	16		960		362		235		234		3599		2993		196		
	17		959		369		236		329		3431		256		0		
	18		959		366		236		331		2846		0		0		
	19		954		366		236		333		2759		0		0		
	20		951		366		236		335		2620		0		0		
	21		959		365		235		248		2845		0		0		
	22		955		363		235		238		3632		0		0		
	23		956		354		235		195		3471		0		0		
	24		957		346		235		188		2990		0		0		
																	
																	
			Hourly Breakdown of Total Production by Resource Type (MW)														
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO							
	1		3100		2219		6663		7582		1775						
	2		3300		2218		6193		7081		1555						
	3		2377		2219		6630		6906		1583						
	4		4048		2219		5147		6371		1554						
	5		4241		2219		4927		6435		1533						
	6		4553		2219		5130		6323		1537						
	7		4358		2220		5710		6379		1681						
	8		5326		2220		5330		6023		1625						
	9		8035		2219		4668		4333		1513						
	10		9886		2219		4097		3225		1471						
	11		10795		2218		3742		2849		1475						
	12		11403		2216		3402		2554		1457						
	13		11694		2215		3415		2466		1484						
	14		12125		2214		3394		2201		1468						
	15		11551		2214		3592		2730		1527						
	16		8579		2214		4423		4863		1702						
	17		5580		2216		5771		6906		2162						
	18		4738		2216		6141		7968		2540						
	19		4648		2217		6139		7853		2265						
	20		4508		2217		6010		7862		2158						
	21		4652		2217		6149		7681		1913						
	22		5423		2218		5231		7857		1656						
	23		5211		2218		4918		7738		1585						
	24		4716		2217		4668		7681		1534						
