02/04/20			Hourly Breakdown of Renewable Resources (MW)														
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL						
	1		899		353		217		233		1494		0		0		
	2		899		350		217		232		1496		0		0		
	3		900		356		218		234		1574		0		0		
	4		899		359		218		218		1685		0		0		
	5		895		352		204		205		1589		0		0		
	6		895		333		195		208		1471		0		0		
	7		892		328		191		214		1533		25		0		
	8		891		324		191		214		1594		2262		1		
	9		894		325		193		196		1534		6522		76		
	10		880		313		193		193		1788		8229		89		
	11		946		310		206		165		1810		8488		89		
	12		946		310		207		165		1862		8434		85		
	13		947		318		208		164		1773		7920		88		
	14		948		317		209		162		1616		8306		87		
	15		947		318		205		166		1456		7846		87		
	16		948		319		211		205		1156		6646		95		
	17		954		334		213		218		981		2736		41		
	18		955		331		216		281		735		105		13		
	19		955		331		218		286		605		0		3		
	20		949		331		218		289		585		0		0		
	21		940		327		218		264		544		0		0		
	22		940		319		218		211		532		0		0		
	23		948		313		217		200		552		0		0		
	24		945		311		217		200		533		0		0		
																	
																	
			Hourly Breakdown of Total Production by Resource Type (MW)														
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO							
	1		3196		2278		8022		7838		1400						
	2		3194		2279		8013		7278		1311						
	3		3282		2279		7698		7232		1258						
	4		3379		2278		7913		6937		1275						
	5		3245		2278		8256		7405		1329						
	6		3102		2278		9425		7462		2042						
	7		3183		2278		11098		8003		2457						
	8		5477		2278		9941		7973		2252						
	9		9740		2277		7983		5321		1140						
	10		11685		2276		7190		3182		631						
	11		12014		2276		6646		1878		563						
	12		12009		2277		5688		2228		475						
	13		11418		2276		5778		2693		270						
	14		11645		2275		5963		2211		369						
	15		11025		2276		5919		2661		591						
	16		9580		2276		6286		4202		892						
	17		5477		2276		8174		7713		1621						
	18		2636		2276		10692		10105		2519						
	19		2398		2276		11747		10695		2476						
	20		2372		2275		11570		10504		2681						
	21		2293		2277		11223		10674		2439						
	22		2220		2277		10592		10351		2233						
	23		2230		2276		9537		9779		1907						
	24		2206		2277		8962		9392		1165						
