07/20/17			Hourly Breakdown of Renewable Resources (MW)														
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL						
	1		974		221		169		430		3383		0		0		
	2		975		216		169		380		3380		0		0		
	3		974		220		169		379		3422		0		0		
	4		965		221		170		380		3223		0		0		
	5		974		221		172		385		3075		0		0		
	6		974		221		169		392		2746		0		0		
	7		974		210		168		441		2329		600		0		
	8		975		203		166		438		2012		3337		5		
	9		974		205		166		427		1736		5807		95		
	10		961		209		167		431		1557		7266		124		
	11		923		213		171		461		1439		8192		129		
	12		923		211		171		457		1284		8440		159		
	13		921		208		173		509		1409		8569		169		
	14		920		210		167		518		1650		8654		169		
	15		919		209		166		560		2205		8799		169		
	16		918		211		169		556		2688		8277		167		
	17		920		211		170		570		3161		7688		167		
	18		922		208		169		594		3623		6365		182		
	19		929		209		170		606		3921		3712		174		
	20		947		210		170		604		3866		759		28		
	21		960		209		170		592		3993		0		0		
	22		966		209		169		512		4189		0		0		
	23		970		204		170		469		4037		0		0		
	24		973		201		170		436		3811		0		0		
																	
																	
			Hourly Breakdown of Total Production by Resource Type (MW)														
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO							
	1		5139		2267		8007		8359		3936						
	2		5120		2268		6928		8271		3841						
	3		5164		2269		5718		8240		3792						
	4		4959		2269		5361		8212		3829						
	5		4827		2269		5727		8129		3852						
	6		4501		2268		6403		8752		3971						
	7		4721		2269		7069		8913		3928						
	8		7136		2269		6732		8054		3909						
	9		9413		2270		6128		7701		3789						
	10		10718		2270		6590		7398		3796						
	11		11531		2267		6592		7529		4160						
	12		11646		2267		7149		7835		4315						
	13		11959		2267		7898		7721		4447						
	14		12289		2266		8902		7832		4686						
	15		13027		2266		9649		7686		4885						
	16		12986		2266		10847		7698		5023						
	17		12887		2267		11510		8025		5055						
	18		12063		2269		11883		8814		5115						
	19		9721		2270		12547		9968		5208						
	20		6584		2270		13118		10850		5599						
	21		5924		2271		13048		10776		5250						
	22		6045		2271		11966		9995		5261						
	23		5849		2273		10234		9087		4996						
	24		5590		2271		8263		8522		4728						
