05/29/21			Hourly Breakdown of Renewable Resources (MW)														
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL						
	1		885		265		217		226		4904		0		0		
	2		876		265		217		224		4919		0		0		
	3		877		265		218		224		4746		0		0		
	4		877		266		218		228		4686		0		0		
	5		877		268		214		246		4563		0		0		
	6		878		267		218		249		4467		42		0		
	7		876		274		218		245		4407		2006		0		
	8		845		279		218		246		4178		6800		0		
	9		860		282		218		223		4084		9929		0		
	10		862		273		217		221		4060		11181		0		
	11		863		265		217		220		3626		11906		0		
	12		860		267		215		219		3342		12281		0		
	13		857		268		216		219		3442		12618		28		
	14		855		269		216		217		3748		12498		288		
	15		851		268		217		217		4167		12396		362		
	16		854		274		218		215		4504		12019		373		
	17		856		280		218		215		4853		11348		177		
	18		856		281		218		224		5044		9803		82		
	19		855		279		218		250		5216		5543		105		
	20		857		278		218		257		5444		988		0		
	21		865		278		218		256		5583		0		0		
	22		854		286		218		257		5650		0		0		
	23		860		318		218		256		5689		0		0		
	24		855		344		218		253		5538		0		0		
																	
																	
			Hourly Breakdown of Total Production by Resource Type (MW)														
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO							
	1		6495		2278		6961		6838		903						
	2		6503		2279		6579		6766		476						
	3		6319		2278		6284		6409		466						
	4		6277		2280		5884		6334		476						
	5		6163		2279		5858		6298		522						
	6		6114		2278		6030		6295		561						
	7		7828		2276		5553		5469		410						
	8		12370		2279		3994		2903		355						
	9		15488		2278		3074		791		368						
	10		16773		2278		2888		-387		254						
	11		17098		2279		3045		-1093		-38						
	12		17175		2278		3077		-1826		-120						
	13		17618		2277		2968		-2307		-197						
	14		18079		2277		2870		-2655		-185						
	15		18461		2279		3076		-2782		-80						
	16		18465		2278		3373		-2132		63						
	17		17993		2278		3865		-909		223						
	18		16626		2278		4333		1125		537						
	19		12721		2278		4824		4557		1444						
	20		8185		2278		5740		7731		2332						
	21		7184		2278		6505		8409		2335						
	22		7258		2278		6143		8669		1976						
	23		7337		2277		5865		7917		1539						
	24		7213		2276		5354		7455		1087						
