12/29/20			Hourly Breakdown of Renewable Resources (MW)														
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL						
	1		957		312		185		100		889		0		0		
	2		956		315		185		102		1067		0		0		
	3		957		317		184		100		1470		0		0		
	4		957		318		184		117		947		0		0		
	5		957		308		184		122		868		0		0		
	6		957		306		182		161		987		0		0		
	7		956		304		182		170		1145		0		0		
	8		952		301		180		172		1260		950		0		
	9		952		299		181		163		1328		4864		0		
	10		950		295		179		153		1589		7883		0		
	11		950		300		180		128		1859		8215		0		
	12		950		299		184		91		1666		8021		64		
	13		950		301		188		92		1730		7984		39		
	14		949		310		188		92		2434		7951		214		
	15		949		299		188		130		3054		7509		271		
	16		949		299		189		134		2527		5166		163		
	17		950		303		190		173		1695		855		1		
	18		948		299		190		216		1152		5		0		
	19		947		308		190		183		979		0		0		
	20		946		312		190		179		897		0		0		
	21		948		311		190		178		1091		0		0		
	22		952		308		190		178		1179		0		0		
	23		955		310		190		179		1288		0		0		
	24		958		306		190		148		1173		0		0		
																	
																	
			Hourly Breakdown of Total Production by Resource Type (MW)														
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO							
	1		2412		1142		9059		8687		613						
	2		2557		1141		9012		7891		560						
	3		3000		1141		8412		7523		557						
	4		2494		1141		8790		7454		595						
	5		2392		1142		9153		7612		631						
	6		2538		1141		9416		8136		874						
	7		2704		1141		10207		8509		1277						
	8		3695		1141		10526		8148		1275						
	9		7571		1142		8964		5824		982						
	10		10939		1142		6965		3604		675						
	11		11637		1142		5806		3011		771						
	12		11293		1143		5848		2636		652						
	13		11260		1143		5797		2400		693						
	14		12107		1142		5813		1696		639						
	15		12417		1142		5768		1883		685						
	16		9696		1142		6687		4633		939						
	17		4335		1142		10606		7113		1746						
	18		2841		1141		12911		8652		2287						
	19		2560		1142		13489		8878		2054						
	20		2490		1143		13234		8900		1904						
	21		2663		1143		12226		9135		1826						
	22		2764		1142		11797		9307		1143						
	23		2871		1142		10968		8676		1020						
	24		2748		1143		9964		8718		652						
