04/07/20			Hourly Breakdown of Renewable Resources (MW)														
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL						
	1		900		259		212		214		690		0		0		
	2		898		228		212		216		700		0		0		
	3		899		246		212		217		703		0		0		
	4		905		252		213		216		603		0		0		
	5		892		256		212		215		536		0		0		
	6		900		253		205		224		451		0		0		
	7		889		256		204		234		282		98		0		
	8		894		259		203		237		198		1987		0		
	9		892		254		202		217		123		5144		0		
	10		896		241		203		203		106		6901		0		
	11		877		234		204		163		145		7672		0		
	12		895		226		204		163		242		7878		0		
	13		878		238		204		163		380		8207		0		
	14		925		225		204		198		381		6780		0		
	15		925		208		206		199		440		5534		0		
	16		925		243		207		197		329		6093		0		
	17		924		261		207		202		429		4433		0		
	18		923		260		209		221		825		2684		0		
	19		923		258		209		235		966		768		0		
	20		906		261		209		272		1497		0		0		
	21		894		252		208		237		1730		0		0		
	22		887		263		207		222		1196		0		0		
	23		888		258		208		204		1298		0		0		
	24		899		258		207		203		1451		0		0		
																	
																	
			Hourly Breakdown of Total Production by Resource Type (MW)														
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO							
	1		2275		2267		8236		6567		1058						
	2		2254		2267		7803		6370		905						
	3		2277		2267		7646		6052		868						
	4		2189		2264		7677		6155		794						
	5		2111		2264		7583		6661		915						
	6		2033		2264		8701		6532		1103						
	7		1963		2265		8791		7748		1351						
	8		3778		2266		8378		7180		1114						
	9		6832		2268		7529		5073		843						
	10		8550		2269		6892		3152		649						
	11		9295		2268		6971		1398		647						
	12		9608		2266		6969		1091		445						
	13		10070		2265		6721		769		425						
	14		8713		2264		6783		1959		562						
	15		7512		2263		7523		2491		516						
	16		7994		2263		7191		2846		622						
	17		6456		2264		8025		4167		775						
	18		5122		2264		8292		5659		1178						
	19		3359		2264		8823		7196		2033						
	20		3145		2266		9062		7791		2472						
	21		3321		2267		8836		8053		2303						
	22		2775		2267		8557		8309		2038						
	23		2856		2268		8490		7436		1410						
	24		3018		2268		7629		6778		1294						
