09/20/19			Hourly Breakdown of Renewable Resources (MW)														
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL						
	1		986		321		244		352		3882		0		0		
	2		986		322		244		356		3512		0		0		
	3		987		324		244		350		3081		0		0		
	4		986		328		243		346		2813		0		0		
	5		987		336		243		360		2224		0		0		
	6		987		355		243		362		1705		0		0		
	7		987		379		243		366		1343		52		0		
	8		987		388		245		366		957		2534		85		
	9		986		390		246		354		660		7112		339		
	10		978		390		245		335		530		9093		465		
	11		976		394		245		357		559		9812		480		
	12		978		386		244		358		613		9862		489		
	13		969		379		246		358		599		10008		542		
	14		965		380		245		360		665		10270		545		
	15		965		375		245		361		721		10254		544		
	16		964		376		245		361		771		9816		539		
	17		964		382		243		361		841		8623		496		
	18		965		376		244		391		1208		5055		376		
	19		965		370		244		392		1270		757		61		
	20		967		355		245		392		1712		0		2		
	21		974		349		244		377		1861		0		0		
	22		980		346		244		374		1750		0		0		
	23		980		331		243		373		1719		0		0		
	24		979		320		243		364		1642		0		0		
																	
																	
			Hourly Breakdown of Total Production by Resource Type (MW)														
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO							
	1		5785		2247		5140		8273		2496						
	2		5420		2248		5126		7691		2438						
	3		3999		2249		6125		7290		2401						
	4		4716		2249		4654		7466		2495						
	5		4150		2248		4658		8128		2602						
	6		3652		2248		5640		8621		2882						
	7		3370		2248		6238		10049		3064						
	8		5562		2248		6236		9022		2820						
	9		10087		2247		4478		7451		2200						
	10		12036		2245		4091		5960		2250						
	11		12823		2243		4209		5228		2261						
	12		12930		2245		4210		5122		2285						
	13		13101		2244		3851		5662		2346						
	14		13430		2243		3932		6095		2413						
	15		13465		2243		4579		6381		2484						
	16		13072		2244		5301		6956		2892						
	17		11910		2244		6317		7536		3045						
	18		8615		2243		7742		9404		3358						
	19		4059		2243		9765		11315		3750						
	20		3673		2244		10541		11213		3640						
	21		3805		2244		9693		11056		3654						
	22		3694		2245		8782		10838		3437						
	23		3646		2244		8418		9591		3170						
	24		3548		2245		7282		9236		2879						
