08/03/21			Hourly Breakdown of Renewable Resources (MW)														
	Hour		GEOTHERMAL	BIOMASS		BIOGAS		SMALL HYDRO	WIND TOTAL	SOLAR PV	SOLAR THERMAL						
	1		925		268		195		165		3312		0		0		
	2		925		268		195		128		3195		0		0		
	3		926		267		193		123		3077		0		0		
	4		926		268		193		124		2838		0		0		
	5		926		270		192		162		2500		0		0		
	6		926		265		191		165		2218		0		0		
	7		928		266		192		165		2027		876		0		
	8		924		268		195		161		1869		5394		167		
	9		921		270		200		125		1656		9392		322		
	10		917		268		198		125		1361		10846		366		
	11		915		272		203		118		899		11607		378		
	12		912		276		201		121		533		12103		383		
	13		909		277		201		157		542		12141		382		
	14		905		278		202		167		762		12086		380		
	15		903		280		201		168		669		11899		371		
	16		903		288		203		215		634		11554		361		
	17		905		296		205		264		873		10797		337		
	18		904		295		207		301		1588		9257		295		
	19		903		295		207		294		2279		5042		178		
	20		903		296		209		301		2901		725		11		
	21		905		300		206		300		3467		0		0		
	22		910		300		209		255		3643		0		0		
	23		912		292		209		218		3553		0		0		
	24		916		290		209		174		3433		0		0		
																	
																	
			Hourly Breakdown of Total Production by Resource Type (MW)														
	Hour		RENEWABLES	NUCLEAR		THERMAL		IMPORTS		HYDRO							
	1		4842		2267		12998		6678		937						
	2		4676		2267		11839		6463		743						
	3		4550		2267		11065		6557		689						
	4		4322		2268		11158		6825		393						
	5		4020		2269		10900		7102		524						
	6		3729		2271		11008		7230		778						
	7		4329		2269		11429		6892		1057						
	8		8715		2267		10740		5091		566						
	9		12767		2268		10404		3168		319						
	10		14049		2271		10505		2052		322						
	11		14393		2271		11317		996		481						
	12		14522		2270		12147		1218		530						
	13		14606		2269		13364		1016		885						
	14		14774		2270		15311		1114		972						
	15		14510		2271		17370		1127		1544						
	16		14170		2271		19296		1130		1962						
	17		13710		2270		20128		1590		2368						
	18		12927		2270		21883		1336		2736						
	19		9452		2270		23658		2840		2980						
	20		5439		2271		24587		4688		2998						
	21		5121		2270		22481		5623		2992						
	22		5269		2271		20122		6117		2660						
	23		5161		2273		16812		7985		1699						
	24		4986		2273		14736		7571		1428						
